2620,7.6219,-8.4083,1755.34,128564.3
7606924,7.6169,-8.4119,1751.07,22803.8
7715698,7.6303,-8.4031,1697.65,22697.4
414492,7.6567,-8.3797,1681.19,51666.1
9744086,7.6603,-8.3731,1668.48,21039.7
7933620,7.665,-8.3792,1665.11,22491.5
2278057,7.6397,-8.3958,1661.85,33007.1
3851009,7.6486,-8.3872,1595.5,28240.8
275222,7.6661,-8.4014,1568.95,56929.8
7238002,7.6689,-8.3856,1515.66,23169.7
32079,8.8608,-8.8856,1484.65,88222.0
8398572,8.5233,-8.8994,1447.22,22079.9
1274745,7.5906,-8.4369,1435.76,38804.1
130140,7.5203,-8.5178,1382.54,67206.8
11323,7.4372,-7.9269,1377.72,104749.2
7334739,7.515,-8.5283,1364.64,23070.4
11216808,7.4411,-7.93,1359.47,20079.0
10485295,7.4394,-7.9331,1348.18,20533.9
11570991,8.5047,-8.8967,1331.55,19871.7
181664,8.6256,-8.8922,1329.84,62519.6
1205428,7.5528,-8.4767,1316.46,39389.1
8085299,7.5222,-8.5106,1314.92,22355.1
3447184,7.5342,-8.5025,1308.03,29207.8
4594997,8.4917,-8.8956,1295.99,26748.5
1657351,7.5442,-8.4872,1295.8,36118.6
10934081,7.5625,-8.4647,1269.75,20249.6
36489,7.56,-8.0486,1267.58,86282.6
17936,7.5494,-7.5669,1262.85,97458.9
10017212,7.6797,-8.3711,1259.43,20848.0
36303,7.5281,-7.8842,1258.91,86371.9
45240,8.3561,-8.3678,1256.86,82964.6
24796,7.4347,-8.0842,1250.63,92347.4
504755,7.4386,-8.0736,1239.46,49237.7
45055,8.9322,-8.4806,1234.36,83035.3
1875469,8.9528,-8.4839,1232.4,34893.1
1875814,7.4422,-7.9464,1231.54,34891.2
8333348,8.9378,-8.4828,1230.96,22134.6
1685804,8.3544,-8.3833,1227.49,35947.1
264013,8.9156,-8.3825,1226.45,57474.4
4049997,7.5511,-7.5619,1225.86,27808.8
331956,7.5514,-8.0581,1219.79,54476.4
355387,7.5708,-8.0547,1219.31,53596.8
4742415,9.3233,-8.8953,1212.53,26487.6
7853914,8.4814,-8.8931,1209.94,22565.1
2632659,8.3461,-8.3686,1209.9,31645.2
1174612,8.3944,-8.3894,1208.57,39659.9
296488,8.8747,-8.5125,1207.7,55948.8
3474347,7.445,-7.94,1207.18,29137.9
72787,7.4803,-8.0044,1206.26,75757.0
144927,7.4258,-8.0597,1204.21,65678.4
42649,8.26,-8.6475,1201.94,83882.6
31738,7.4536,-7.6369,1199.33,88394.4
296542,8.8772,-8.3008,1198.28,55946.6
1081792,8.935,-8.4319,1197.71,40540.1
128956,7.6494,-7.9139,1195.93,67333.8
553839,7.5611,-7.5492,1195.13,48119.9
