104268,72.6994,123.2142,534.83,70383.4
49613,72.1097,140.865,533.22,81551.9
165989,71.6831,126.0308,512.92,63757.7
3087537,71.7078,125.8592,506.73,30190.3
755999,71.6117,126.2625,505.56,44493.2
136885,71.7447,128.2708,499.07,66494.0
1443409,71.6128,127.4367,499.04,37520.2
1400420,71.6011,126.1458,495.33,37829.7
372247,71.8328,125.6917,494.92,53010.0
406659,71.9967,128.0408,494.9,51903.5
270835,72.0972,125.2317,494.75,57138.7
1830514,71.7572,125.9233,492.79,35131.4
342971,71.9697,126.0417,491.24,54053.7
3375441,71.6039,127.4508,490.67,29392.6
6919618,71.6628,126.1092,489.88,23508.2
1023570,72.6872,123.2975,489.87,41139.2
1231521,71.9258,128.0483,488.73,39166.9
1055115,72.1533,140.8558,485.21,40814.2
1393479,71.9589,128.0683,483.57,37880.2
370506,71.6022,127.3392,480.45,53068.8
7642792,71.64,125.8875,478.34,22767.4
145364,72.1778,127.8308,478.29,65632.8
589200,71.6356,127.3933,476.63,47383.5
3321465,71.7594,128.2825,470.25,29535.4
6910144,71.7744,125.965,464.97,23519.0
149221,72.0433,127.2325,461.8,65258.9
1094973,72.1433,125.125,460.86,40409.5
469943,71.8428,125.4458,456.79,50113.7
8698996,71.6086,125.83,454.11,21830.3
410421,72.0794,128.0517,452.71,51786.8
10550328,71.9856,128.0058,449.38,20490.4
5580656,71.6061,126.0242,449.15,25170.4
6136859,71.6786,126.2867,445.75,24430.5
1517756,72.0911,127.9567,445.29,37009.0
5347804,72.0603,127.2083,444.57,25509.8
6127049,71.9722,128.09,444.11,24443.5
5318609,71.7647,128.2483,441.39,25552.2
11478076,72.0967,125.2975,440.75,19922.9
326482,72.0514,128.2133,440.53,54692.3
987873,71.8881,125.615,437.8,41524.5
4979205,71.7189,126.3058,436.64,26087.7
883873,72.0958,127.9092,436.61,42747.8
250303,72.1889,127.6542,436.23,58182.9
10890371,72.6711,123.3567,435.07,20277.9
124816,72.1353,128.13,434.24,67791.1
667103,71.9067,125.2758,434.09,45926.4
2872576,72.1533,140.8033,433.24,30841.7
792159,72.7519,122.8792,431.38,43967.4
83093,72.8408,140.865,431.3,73721.4
2359806,71.6139,127.3283,431.16,32675.3
1783156,71.7717,128.1075,431.02,35388.0
368766,72.1267,127.7917,430.79,53132.4
4141737,71.7644,128.0217,430.77,27620.3
361804,71.6603,127.4733,430.25,53371.7
4123328,71.7569,125.5492,429.71,27659.5
503654,72.4872,123.675,429.44,49264.8
676864,72.0975,124.7792,428.97,45758.2
2569278,72.0564,127.145,428.08,31871.9
2805640,71.9272,125.46,427.93,31055.8
7039444,71.7944,125.6067,427.56,23380.4
3595064,71.8958,128.0858,426.77,28836.8
1293039,71.7042,128.1242,425.83,38654.4
1855788,72.0919,124.9658,425.79,34995.2
1056547,71.79,128.2958,425.49,40798.6
546648,72.6472,123.5608,424.21,48273.3
1620745,71.7528,125.6892,423.81,36342.0
505562,72.1825,124.6033,423.11,49218.3
85289,76.6544,148.59,422.12,73340.1
490461,71.6256,125.4742,421.18,49582.0
2443871,72.1278,127.7475,421.02,32342.2
2501539,72.0744,124.8742,420.84,32122.7
3378593,71.6253,127.33,420.15,29384.0
1895273,72.79,122.625,418.95,34790.7
6936231,71.9989,125.9683,418.16,23489.2
11532843,71.8894,128.1142,417.74,19894.1
2534652,71.7731,128.23,417.63,31999.5
4884080,72.7486,122.7575,417.41,26245.9
781019,72.1828,125.82,416.72,44125.1
3046157,71.9439,125.4208,415.45,30310.4
8511373,71.7714,128.065,415.38,21984.4
1941555,72.0183,127.1692,414.79,34551.8
4967762,72.6525,123.505,413.57,26107.2
10485255,71.7689,128.1608,411.28,20533.9
1359150,72.0314,127.3008,410.88,38140.0
663067,71.6275,127.525,410.06,45995.7
1874130,71.6578,125.2933,410.0,34900.4
8279437,72.7639,122.7725,409.69,22183.5
3041359,72.7247,123.0275,407.96,30325.1
5888892,71.6158,127.3417,407.51,24751.8
1069722,72.0525,124.6933,406.84,40660.9
810021,71.6114,127.5383,406.83,43714.5
10480705,71.7347,128.3058,406.43,20537.0
1868065,72.7419,122.9533,406.14,34931.4
2573026,71.6525,125.3825,405.57,31857.9
7662000,72.7333,122.8675,405.35,22747.8
9111185,71.6372,127.4258,405.15,21500.9
3394028,72.1628,140.9475,405.12,29344.9
10240481,72.0942,127.9825,404.69,20694.6
1356797,72.1653,125.5017,404.39,38158.4
1602507,71.68,126.3492,403.01,36457.5
1675036,72.6339,123.6567,402.9,36012.6
1597689,72.0183,127.34,402.57,36488.9
2042204,72.04,125.0933,402.37,34059.6
11651741,72.0439,128.24,400.44,19823.5
6069587,72.1044,140.8233,400.42,24516.4
596769,72.3217,124.2158,398.5,47234.0
702994,72.5947,123.8842,398.28,45321.7
11035101,72.0772,125.3983,398.05,20189.7
1192664,71.6442,127.4892,397.92,39500.6
8566223,71.7383,128.1567,397.78,21940.9
4367999,72.0625,125.535,396.95,27171.5
2905121,72.0814,127.9333,396.49,30738.3
4315103,72.7117,122.8008,395.84,27274.4
9981417,72.7586,122.8125,395.56,20869.4
11785756,71.8742,128.0617,394.74,19749.5
9542478,71.6247,127.3183,394.38,21181.5
3467628,71.6453,125.5292,394.28,29155.4
7688152,72.7103,123.135,394.24,22725.4
2248131,72.1389,125.6192,394.1,33132.3
3154932,71.9933,125.105,392.8,29995.6
1002463,72.6158,123.7683,392.32,41364.7
412203,76.6828,148.8883,391.98,51732.6
1994576,71.8325,128.1217,391.75,34290.8
650870,71.8792,126.53,391.47,46214.0
