552055,72.8011,-85.2225,772.59,48157.0
1297973,72.7456,-85.2667,762.68,38614.8
2040709,72.7394,-85.1367,749.16,34067.1
7468621,72.7956,-85.1433,748.75,22937.5
4116456,72.6833,-85.1042,748.73,27671.0
5678723,72.7178,-85.1392,731.15,25033.3
9627882,72.7656,-85.2683,704.24,21121.3
1634386,72.6719,-85.11,702.0,36257.7
198068,72.535,-85.1733,697.81,61331.3
1424089,72.7989,-85.4708,688.9,37657.5
1778213,72.5522,-85.2892,680.18,35416.8
3265139,72.8183,-85.1908,679.11,29688.1
10161698,72.8158,-85.1342,677.13,20750.0
2342580,72.8131,-85.3983,674.51,32741.5
9681155,72.7314,-85.1742,670.39,21082.0
186712,65.9353,-109.7411,668.82,62152.7
11303578,72.8,-85.3708,667.52,20025.0
208364,72.6736,-85.3025,664.49,60648.1
9013506,65.9314,-109.74,655.65,21580.8
2721982,72.8258,-85.395,651.27,31335.6
983804,72.7817,-85.5542,648.85,41569.0
722298,72.7697,-85.5683,645.83,45010.0
1867385,72.8342,-85.4383,637.67,34935.0
7642787,72.7786,-85.5158,634.68,22767.4
6110506,72.8436,-85.23,634.51,24461.8
4723708,72.6697,-85.345,633.24,26518.8
4780803,72.6667,-85.2808,632.72,26422.5
6612223,72.5997,-85.1058,632.58,23855.2
55407,66.0989,-90.4028,630.34,79832.2
7078467,72.4317,-85.1058,629.27,23336.8
2734233,72.6431,-85.3958,628.74,31292.9
2484870,72.8211,-85.4517,623.49,32186.2
10029990,72.81,-85.3575,621.04,20838.8
2192190,72.6469,-85.1708,617.59,33373.7
4078699,72.5061,-85.1408,617.14,27749.2
10782903,65.9756,-109.7661,612.4,20343.8
5829059,72.8494,-85.2292,612.36,24831.4
35805,70.6939,-93.7383,607.63,86593.6
175077,65.7406,-90.9794,606.38,63033.1
6725583,72.8183,-85.335,603.99,23726.7
398440,66.1761,-90.2644,603.43,52160.7
318826,66.4492,-108.5739,602.46,55003.7
84022,70.2175,-85.44,602.37,73563.9
1810453,70.2533,-85.3358,601.25,35240.1
6302787,72.6433,-85.2167,601.22,24221.0
8194032,72.8164,-85.3233,599.7,22258.0
2715626,65.8361,-109.7133,598.82,31355.9
6554567,65.9875,-109.7794,597.4,23921.9
267411,67.1975,-89.7911,596.28,57305.7
5365752,72.6522,-85.1242,596.03,25482.3
3653644,72.7356,-85.4733,594.24,28695.1
10013079,65.8214,-109.6961,593.85,20851.1
11174684,65.9914,-109.76,593.56,20101.2
2437530,70.68,-93.9008,590.46,32367.8
5797129,72.6539,-85.4617,587.79,24872.4
6603535,65.7747,-109.6778,587.55,23865.9
5078518,65.8939,-109.7983,587.33,25926.0
648222,66.1089,-90.2939,587.1,46260.9
394780,65.7214,-90.7794,587.04,52276.6
2361625,72.8022,-85.5675,585.9,32667.5
374647,70.3747,-93.825,585.3,52928.2
5153507,67.2261,-89.7122,584.86,25807.7
5580659,70.7358,-93.7392,584.46,25170.4
11769046,72.7269,-85.5158,582.14,19759.1
470037,66.2314,-89.5144,581.97,50111.1
8194128,65.7669,-109.6811,581.63,22258.0
2154667,66.3892,-108.4133,580.07,33539.4
535975,66.1386,-90.165,578.31,48509.0
