summitId,latitude,longitude,elevation
-5731545,62.7925,108.5942,602.89
7149309,23.7997,-10.64,598.32
-5775603,25.3925,29.6617,597.71
-5777730,15.945,33.4533,597.71
-5777079,15.8808,33.5667,597.71
-5787760,-27.7775,122.8167,596.8
-5792346,-27.7842,122.8175,596.8
-5788508,-27.7783,122.8133,596.8
-5786673,-27.7792,122.8125,596.8
-5788024,-27.7833,122.8142,596.8
-5786260,-27.7817,122.8158,596.8
-5786613,-27.78,122.8108,596.8
-5788551,-27.7808,122.8133,596.8
-5812580,-33.4458,123.4758,594.06
-5826787,25.185,-11.455,592.84
7195521,-32.9658,116.4494,592.4
-5843071,45.5575,-88.8142,591.01
-5857321,67.1975,-89.7917,589.79
-5882661,3.3608,22.3392,587.96
7239673,-38.0094,-65.6042,586.83
7272548,45.6489,-78.2569,582.67
7297018,5.5244,-87.08,579.62
7307904,70.9283,-116.4325,578.24
-5984566,63.94,112.5833,577.9
-5990536,18.1958,11.6342,577.0
-5991148,49.3383,-90.5525,577.0
7321293,-11.135,-61.5747,576.58
-6017691,10.2367,-3.0558,574.85
7340920,8.6669,106.5794,574.15
-6023555,18.245,13.0767,573.94
-6035821,-32.03,122.8092,572.72
-6040414,16.7333,6.8883,572.72
-6037662,16.7142,6.8633,572.72
-6033999,60.1392,-107.4,572.72
-6059395,11.9725,-3.3642,570.89
-6121888,48.4867,-78.7725,565.4
7412633,2.9989,44.2981,565.25
-6138930,26.0783,-9.0917,563.88
7430500,-12.9892,133.1178,563.07
7440194,-79.3567,-161.7433,561.88
7450334,3.1653,106.2189,560.61
-6204728,-25.0425,125.065,558.7
-6205083,-52.5708,169.1658,558.09
-6252748,25.065,-8.2967,553.82
-6265881,-30.835,121.0967,552.91
-6268118,-12.1308,-62.2008,552.91
7532287,44.0717,52.5617,550.55
-6305197,16.9992,2.7225,549.86
-6314660,62.4842,-77.015,548.94
-6315573,62.4308,-76.9433,548.94
-6322123,37.5717,-90.7292,548.0
-6335383,16.8608,-3.6967,546.81
-6340906,60.2175,-103.825,546.81
-6367066,44.3717,-80.2492,544.07
-6367074,44.3183,-80.32,544.07
-6377698,12.7575,-2.3017,543.76
7594695,68.2989,-85.2783,542.98
-6423684,19.315,-0.2625,539.8
-6435225,46.1108,-81.2892,538.89
-6447196,-21.3333,128.1125,537.97
-6446992,-21.4008,128.1183,537.97
-6465262,74.4275,19.2033,536.14
-6473980,72.6992,123.2175,535.84
-6487460,46.7025,-60.5992,534.92
7676404,72.1097,140.865,533.22
-6531248,59.7667,-101.95,530.96
-6579294,24.3325,29.2392,527.0
7730686,60.6722,-173.0911,526.81
-6622812,-10.9333,-55.1933,523.95
-6622397,-10.9342,-55.195,523.95
-6622073,-10.9358,-55.1892,523.95
-6622458,-10.9367,-55.1875,523.95
-6623902,43.0283,-89.8525,523.95
-6621262,-14.2708,-178.1392,523.95
-6627759,66.3058,-93.115,523.0
7763206,44.1381,-85.3444,523.0
-6647922,63.6067,-112.5192,521.82
-6652078,49.6242,-76.9583,521.0
7799266,-37.5969,-59.2947,518.79
7819053,-65.5456,100.7911,516.52
7822268,69.5556,-112.6689,516.14
-6719397,-29.2675,-177.9075,516.03
-6719894,-13.9042,-51.3075,516.0
-6747390,-34.3808,-54.6733,513.89
-6769393,37.5925,-96.5375,512.06
-6795965,29.8417,8.0925,510.84
-6797099,60.0275,-166.2625,510.54
7894111,-27.0853,-109.3803,507.96
-6866823,10.41,4.1242,505.0
-6877187,26.6975,-7.3517,504.75
-6885602,-9.5258,-59.9808,503.83
-6891041,69.2392,113.6258,503.83
-6913286,-6.4675,-43.79,501.7
-6913229,-6.4667,-43.7908,501.7
-6913244,-6.465,-43.7917,501.7
-6913245,-6.4642,-43.7942,501.7
-6931352,-17.6833,129.585,500.79
-6961369,-32.6783,119.7767,498.96
8001202,14.1447,145.1878,495.91
8007511,-30.5939,145.6867,495.19
-7046289,70.9217,123.6058,492.86
-7058519,9.8433,-1.6733,491.95
-7069959,-23.1292,-134.9717,491.03
8055097,-66.1533,96.7044,489.87
-7105783,51.1917,-93.5017,489.0
-7107748,-21.5317,126.9958,488.9
-7113836,73.2375,-94.6817,488.9
-7132138,-33.2825,136.1825,487.98
-7176497,-4.3433,-51.6308,484.94
-7274696,-26.36,-79.8983,479.15
-7322638,6.7242,33.0008,476.71
-7323799,45.1717,-84.7517,476.1
-7324696,60.5625,132.8475,476.0
-7329692,-3.2108,17.8942,475.79
-7330488,-3.1967,17.89,475.79
-7340318,42.025,-95.0967,475.49
-7340335,41.9925,-95.0733,475.49
-7378143,63.9025,-115.9175,472.74
8211595,42.1403,60.4217,472.65
8212178,64.6031,50.345,472.58
-7391992,40.37,-83.72,472.14
-7393866,51.6092,-90.1625,472.0
-7431140,-32.7167,-54.7742,470.0
8272046,73.7072,-118.9217,466.07
-7532372,57.345,-76.475,464.82
-7584254,57.3917,56.23,461.77
-7587545,16.7733,-10.3217,461.77
-7587074,16.775,-10.3217,461.77
-7586307,-11.9175,-51.4217,461.77
-7585192,-11.9158,-51.4208,461.77
-7609936,40.7275,-82.6175,460.25
8330905,72.275,-94.5133,459.71
-7636202,62.8567,-103.6092,458.72
-7704595,-1.6008,17.205,455.98
-7715816,20.5733,-8.7533,454.76
-7729609,13.7725,-0.1442,453.85
-7766978,5.2242,48.1817,451.71
8408158,23.9361,69.8236,451.5
-7809891,60.5342,-1.4458,449.88
-7820277,21.8217,-9.0892,449.88
8445712,7.3408,151.623,447.47
-7888897,56.1017,-76.5467,445.92
-7888860,56.1025,-76.5458,445.92
-7949486,43.2525,-93.5525,442.87
-8029203,-30.8883,142.6175,439.83
8518883,48.5219,0.0275,439.78
-8083124,-23.8575,-147.6483,437.08
-8086010,-9.2667,-65.28,437.0
-8087334,26.1908,20.2725,436.78
-8158077,-18.6208,137.5025,433.73
-8173225,-54.7058,158.82,433.12
-8263205,75.885,-106.3842,429.77
-8275500,18.6567,31.0375,429.0
-8370479,24.0817,-5.535,425.81
8658327,45.6889,-65.2583,425.13
-8397144,69.4267,62.2083,424.89
-8402864,50.9733,59.9342,424.0
-8408262,16.5767,-7.2358,423.98
-8414450,80.275,46.95,423.98
-8414380,80.2675,46.9842,423.98
-8449693,68.0283,-130.3742,422.76
8687101,76.6544,148.59,422.12
-8475530,16.6367,-1.6575,421.84
-8486864,-36.98,-65.3708,420.93
-8487314,-36.9908,-65.3717,420.93
-8486811,-36.9875,-65.3583,420.93
-8487463,-36.9867,-65.3767,420.93
-8487962,-36.9867,-65.3683,420.93
-8486739,-36.9783,-65.3675,420.93
-8486759,-36.9775,-65.3683,420.93
-8487445,-36.9917,-65.35,420.93
-8487474,-36.9883,-65.3725,420.93
-8527929,-31.3225,-56.1692,419.71
-8549751,-28.4883,136.0225,418.8
-8608772,63.0733,32.6242,416.97
-8639662,73.1067,82.79,415.75
-8693248,15.3433,14.6058,413.92
-8733649,76.3867,-101.6525,412.09
-8742281,-0.7283,18.8775,411.78
-8741037,-0.8,18.8617,411.78
-8798433,-78.8258,-68.9575,410.0
-8813206,80.1883,32.6183,409.96
-8827246,26.3758,0.7725,409.0
8832462,-23.3683,-149.4683,407.05
-8889309,53.3767,-92.7475,407.0
-8945670,-0.7225,-59.8892,405.99
-9084207,-8.7142,-71.415,401.0
-9183983,52.0683,54.385,398.0
-9220940,47.3833,-55.135,396.85
-9239937,48.1575,-54.0558,396.24
-9247517,-19.6983,63.4458,395.94
-9261514,-30.39,115.6367,395.94
-9244263,-22.75,143.29,395.94
-9284211,15.8308,-5.195,394.72
-9274314,22.3067,-5.8533,394.72
-9286872,-0.1883,17.0825,394.72
-9297787,56.2208,-97.9075,394.0
-9371200,22.9108,-7.545,391.97
-9399860,42.885,-83.325,390.14
-9399862,-22.4583,-151.3467,390.14
9000050,53.4317,49.8325,390.08
-9469367,48.4167,-3.88,387.1
-9470016,59.2983,-70.2158,387.0
-9502186,-20.7217,124.8133,385.88
-9517576,-78.7183,-68.4442,385.0
9082014,30.4844,140.3086,381.81
9087181,23.03,-81.6919,381.29
9104963,-7.235,131.3761,379.52
-9679495,22.0642,-1.9442,378.87
-9679809,57.5075,14.5,378.87
-9724085,17.7417,-5.4067,376.73
-9742473,-12.2892,168.8358,375.82
-9774350,62.5042,125.72,374.0
-9789170,75.1367,140.0258,373.99
-9792065,-10.1467,142.3208,373.99
9173826,-10.4833,105.5806,372.59
-9942164,21.2492,-2.9583,367.89
-9965605,45.5542,-63.2233,366.98
-9969996,-49.6842,178.7808,366.06
-9970230,61.7475,54.2367,366.0
-10010164,15.8283,17.495,364.85
-10033395,48.2283,38.9158,363.93
-10045176,63.1075,-99.0225,363.0
-10045940,57.2883,33.9517,363.0
9278104,75.1094,-98.29,362.08
-10091452,-30.9242,134.0067,361.0
-10108138,21.9642,-4.5633,360.88
-10120671,50.5683,45.14,360.0
-10127407,28.1017,28.9467,359.97
-10128247,-13.2367,135.445,359.97
-10194463,67.5133,119.5883,357.0
-10193873,67.5308,119.7475,357.0
-10221386,76.785,158.1025,355.7
-10227631,69.1467,-129.21,355.7
-10262367,12.865,14.8367,354.79
-10285769,53.8517,27.0608,353.87
-10293604,53.8508,27.0642,353.87
-10284041,53.8525,27.0625,353.87
9384825,13.3494,-81.3681,351.26
-10420687,-26.3775,142.7575,349.0
-10474798,63.0942,29.8083,346.86
-10479317,-25.0708,-130.11,346.86
-10487659,-17.3575,135.5883,346.0
-10487285,-17.3558,135.5867,346.0
-10546867,63.4117,37.0108,344.0
-10570744,46.8533,59.5592,343.0
-10625961,-20.1567,136.6142,341.99
-10632021,51.3433,28.23,341.0
-10660932,43.1267,54.9275,340.0
-10678298,63.7667,-94.3933,339.85
-10689822,56.8508,29.3833,339.0
-10707788,20.2725,-4.4392,338.94
-10743983,54.2233,18.1242,337.0
9544903,59.8256,-80.0133,334.97
-10885431,63.1683,-91.59,332.0
9574659,-65.7561,92.4406,331.92
-10913036,37.5825,-88.4758,331.0
9589396,-35.7803,136.8719,330.42
-10969699,55.125,34.1525,329.0
-11068519,-29.8233,131.0225,325.83
-11077651,-16.52,132.2058,324.92
-11099091,53.5508,19.9425,324.0
-11123197,-22.1092,114.005,323.0
-11181166,53.9642,81.8308,321.0
-11211030,-16.4208,134.1317,320.0
-11235507,61.5408,33.7358,319.74
-11234600,-16.0858,135.7483,319.74
-11234692,-16.08,135.7517,319.74
-11236615,57.7142,27.0592,319.74
-11242904,-29.0117,167.9425,319.13
-11243596,56.87,25.9592,319.0
-11339394,47.3208,36.5958,315.77
-11428490,54.2442,22.3242,312.0
-11441229,73.5858,-105.1883,311.81
9776181,80.83,79.5528,311.36
9776889,8.4272,104.8278,311.28
-11486654,50.8708,63.4042,310.0
-11484671,50.8675,63.4092,310.0
-11484385,50.8792,63.4092,310.0
-11484755,50.8708,63.41,310.0
-11481950,50.8733,63.4042,310.0
-11484090,50.8742,63.4108,310.0
-11484118,50.875,63.4067,310.0
-11486597,50.8775,63.4067,310.0
-11484400,50.8783,63.41,310.0
-11484841,50.8692,63.4108,310.0
-11624931,39.2825,-91.0567,305.1
-11625808,56.4658,38.025,305.0
-11637733,-29.9433,132.4125,304.8
9864798,56.6033,-169.6767,302.27
-11712418,4.0017,-81.6075,302.06
-11728069,67.0983,48.9458,301.75
9872116,18.3625,-114.6983,301.53
-11814907,58.7917,42.2,299.0
-11815774,61.5042,37.2458,299.0
-11855498,59.655,37.325,297.79
-11958232,-22.3408,-176.21,294.74
-11939998,-44.1242,-176.5833,294.74
-12052529,40.4775,-88.5575,291.08
-12052923,52.6667,35.2158,291.0
-12065454,53.0583,63.1392,290.78
-12130855,43.0283,56.81,288.95
-12127796,56.2708,27.655,288.95
-12200953,-8.5933,-69.3417,286.82
-12183367,46.7892,-0.8425,286.82
-12207885,48.1467,31.6842,286.0
-12227271,-26.9058,113.7808,285.9
-12319916,20.6783,53.7092,282.85
-12326365,51.1192,37.2667,282.0
-12354711,55.2475,-96.785,281.94
-12387364,59.8725,51.6967,280.0
-12394087,65.5117,-97.3925,279.81
-12396950,58.9033,33.565,279.81
-12396712,59.0967,33.7292,279.81
-12397012,58.9025,33.5592,279.81
-12397602,58.9042,33.5683,279.81
-12420569,58.3358,37.1758,279.0
-12435815,46.425,64.1917,278.89
-12465409,63.3133,82.3092,277.98
-12477297,56.5142,49.0042,277.0
-12528613,23.0625,-161.9275,275.23
-12539467,-27.3458,141.08,274.93
-12543241,52.8325,27.5717,274.93
-12561376,59.5833,48.8575,274.0
-12699526,73.3792,116.2808,269.75
-12714864,62.5017,25.1533,268.83
-12778616,30.3775,27.6233,266.7
-12775684,39.9108,62.5533,266.7
-12777258,30.4367,27.6308,266.7
-12779149,30.3792,27.62,266.7
-12780036,63.4058,45.565,266.0
-12830695,49.6892,1.6658,264.0
-12863137,63.1275,84.9492,262.74
-12940330,55.5183,-93.6783,260.0
-13015319,68.9792,-109.4825,257.86
-13027524,61.62,43.3625,257.0
-13027401,61.6208,43.3633,257.0
-13070986,-12.4975,177.0675,255.12
-13072821,61.2433,45.7775,255.0
-13080418,44.735,58.2075,254.81
-13100446,51.205,50.2525,254.0
-13117730,58.6017,40.2058,253.9
-13126576,54.3008,-84.4883,253.0
-13171696,49.1558,43.8442,251.0
-13224927,31.2333,25.685,249.94
-13234273,52.7358,32.7492,249.0
-13265098,-17.465,122.4683,247.8
-13269761,-29.7442,135.2492,247.8
-13265284,-17.4658,122.465,247.8
-13388684,62.2608,46.5242,243.84
-13394006,50.5283,41.7667,243.0
-13396211,50.5325,41.775,243.0
-13408313,49.62,40.1433,242.93
-13418131,7.59,134.5883,242.01
-13444204,48.4358,62.8008,241.71
-13457814,70.2783,-105.3167,240.79
-13457155,68.3067,44.685,240.79
-13457156,68.2833,44.8567,240.79
-13483107,45.9608,125.5533,240.0
-13544683,62.1525,22.175,238.0
-13573768,56.26,-91.0758,237.0
-13627525,55.6292,22.3883,235.0
-13642713,-23.7617,34.9833,234.7
-13683377,62.5817,66.0708,233.0
-13779777,-22.3942,172.0858,229.82
-13871296,33.1283,-89.3108,227.0
-13922546,-22.2258,33.8217,225.86
-13903534,28.1075,24.2783,225.86
-13922685,-22.2242,33.8208,225.86
-13922332,-22.2225,33.82,225.86
-13983148,-3.86,-32.4217,223.11
-14024133,66.3825,-98.305,221.89
-14091360,19.7625,57.4875,219.76
-14091759,19.7642,57.4892,219.76
-14139645,46.3742,43.8583,218.85
-14140228,46.3742,43.8633,218.85
-14140948,46.375,43.8533,218.85
-14139801,46.375,43.8567,218.85
-14140600,46.3792,43.8375,218.85
-14152572,65.4325,42.4142,218.0
-14156558,71.9058,93.4708,217.93
-14208034,62.8942,-81.96,216.1
-14217719,68.485,57.9875,215.8
-14294310,-1.5358,145.0583,213.97
-14326543,65.39,39.8492,212.75
-14356345,-15.5825,-175.6258,211.84
-14419004,-34.0875,-57.01,209.7
-14418629,64.1942,67.0175,209.7
-14552747,64.5642,82.445,206.0
-14646057,-2.3217,-69.8983,203.91
-14650021,60.4875,30.1975,203.0
-14775962,-3.2908,-69.9358,199.95
-14775607,55.3508,64.08,199.95
-14829899,64.6825,85.4925,198.0
-14870562,1.1083,43.9892,197.0
-14938127,-11.6575,160.1358,195.0
-14938121,-11.6567,160.135,195.0
-14952941,66.7408,85.1875,194.77
-14951657,-13.9583,136.6417,194.77
-15124077,-2.91,113.4608,189.89
-15185377,54.8917,71.2242,188.98
-15295009,-2.6533,-71.6933,185.93
-15294946,-2.6517,-71.6942,185.93
-15272408,-2.6467,-71.5733,185.93
-15404298,-9.9208,144.0433,182.88
-15424845,53.2975,11.905,182.0
-15438440,55.9925,9.7967,181.97
-15507461,54.5533,13.6317,180.0
-15527912,60.0267,26.995,179.83
-15662687,56.1742,66.8125,176.0
-15660199,-21.9283,-157.9292,176.0
-15660145,56.1758,66.8267,176.0
-15726464,9.535,138.105,174.04
-15860971,69.0508,49.1425,170.99
-15860867,69.0542,49.1542,170.99
-15863208,55.3483,79.0292,170.99
-15856478,69.0175,48.9867,170.99
-15860373,69.05,49.185,170.99
-15860815,69.0517,49.155,170.99
-15858552,68.1492,51.8908,170.99
-15929441,32.425,-92.8967,169.0
-15994873,30.5783,20.3483,167.94
-15999483,54.2108,10.7233,167.03
-16094052,56.185,-78.8175,164.9
-16125381,62.9,77.3633,164.0
-16155653,-5.565,114.4375,163.98
-16221026,-12.5725,136.6033,161.85
-16262954,-24.6525,33.5475,160.93
-16264692,-24.67,33.5983,160.93
-16264298,-24.6725,33.5925,160.93
-16441833,70.2642,59.0775,156.97
-16494640,63.8742,73.9608,155.75
-16541475,32.7483,-80.4883,154.84
-16690316,-13.275,-176.2067,150.88
-16774024,-1.8292,41.2592,149.0
-16806106,-25.6583,-60.185,148.74
-16804281,55.2108,76.8542,148.74
-16834625,24.885,53.0692,147.83
-16886610,-11.7108,131.04,146.91
-16873945,-11.7033,130.8375,146.91
-16876868,54.66,73.2983,146.91
-17017213,70.4125,80.5308,143.87
-17066713,-29.2908,-58.1,142.95
-17066499,-29.2925,-58.1008,142.95
-17088644,60.3508,67.0017,142.0
-17135532,-34.6217,141.6267,141.73
-17136362,68.8275,-97.5258,141.12
-17192919,57.7017,71.6542,140.0
-17225337,14.84,-17.0,139.9
-17398970,57.195,10.2925,135.94
-17398838,57.195,10.2933,135.94
-17398779,70.0283,76.2925,135.94
-17436524,59.7908,76.8042,135.0
-17460527,65.6142,75.3583,134.72
-17474814,48.1425,46.855,134.0
-17525637,61.6058,77.5925,133.0
-17610841,60.3275,20.12,131.98
-17657956,58.2375,68.4383,130.76
-17802067,77.8792,-111.3783,127.71
-17801320,77.9258,-111.23,127.71
-17902413,-31.9458,-60.4192,125.88
-17894612,-32.1633,-60.2217,125.88
-17895348,-27.4675,139.095,125.88
-17952087,-18.8425,-159.7867,124.05
-18479211,24.7783,125.3842,114.0
-18516416,-24.045,113.4283,112.78
-18858295,-15.81,-148.2683,105.77
-18971863,-18.3217,140.4233,103.0
-19009681,61.6583,73.4792,102.72
-19053639,68.3083,70.7942,101.8
-19052527,-0.1492,42.7,101.8
-19369030,56.405,143.3858,95.71
-19383554,28.6492,-81.7333,95.0
-19423436,-19.0808,-169.9408,94.79
-19453263,67.8175,-76.6925,93.88
-19453264,67.8167,-76.6933,93.88
-19619831,69.7058,68.3958,90.83
-19696845,68.5975,75.6408,88.7
-19693149,57.3342,18.34,88.7
-19729601,-81.3783,-163.2817,88.0
-19785212,29.915,-82.0375,86.87
-19894069,-20.6433,-178.7392,84.73
-19900237,23.575,-164.7,84.12
-19972600,-8.6167,143.0308,82.91
-19978213,-22.65,-152.8058,82.91
-20045788,-0.8617,169.5408,81.08
-20083607,-19.9958,-158.1167,80.77
-20083614,-19.9925,-158.1175,80.77
-20127826,-1.4142,-51.0167,79.86
-20174925,75.0142,147.1083,78.94
-20260929,32.3175,-64.7333,76.81
-20378519,58.9158,22.2,74.98
-20421010,-22.6083,168.9433,73.76
-20433403,-47.7617,179.0408,73.15
-20477728,-11.6083,169.85,72.85
-20551012,71.2392,70.2117,70.71
-20555255,71.2517,70.2633,70.71
-20555503,71.2642,70.2883,70.71
-20740341,24.1017,89.0258,67.97
-20740300,24.1,89.0267,67.97
-20757486,25.9492,131.2942,67.0
-20860557,49.1675,46.8742,65.0
-20860563,49.1675,46.8767,65.0
-20875548,-0.5292,166.9125,64.92
-20955708,24.2392,-75.3742,63.7
-21077356,25.3792,-76.5325,61.87
-21228214,9.5875,121.1992,58.83
-21259876,31.495,31.1283,57.91
-21308952,77.19,89.5,57.0
-21450629,29.8158,-91.8033,54.0
-21477572,48.5525,51.9325,53.95
-21604616,19.7467,-79.7317,50.9
-21605063,-78.5233,178.1133,50.9
-21604959,19.7458,-79.7342,50.9
-21654081,24.5408,-78.205,49.99
-21662249,22.9217,-74.8575,49.99
-21690344,21.7867,-72.2467,49.07
-21833910,0.5342,72.9975,45.72
-21927982,-16.5283,139.2733,43.89
-21962845,25.54,-80.3367,43.0
-21984541,68.0,-169.0392,42.98
-22033525,75.9725,82.6442,41.76
-22024280,75.9625,82.7833,41.76
-22075191,26.5708,-77.14,40.84
-22178340,-24.3842,-128.3475,38.71
-22178434,-24.345,-128.345,38.71
-22178502,-24.3583,-128.3517,38.71
-22178435,-24.3425,-128.3433,38.71
-22178360,-24.3725,-128.3533,38.71
-22178439,-24.3417,-128.3425,38.71
-22178516,-24.3608,-128.3525,38.71
-22178409,-24.34,-128.3408,38.71
-22209449,6.68,149.2975,37.8
-22284619,23.7692,-166.26,36.58
-22317790,-5.7733,53.3125,35.97
-22339251,-5.2908,71.7408,34.75
-22439441,74.5558,79.4525,32.92
-22441348,-1.465,143.0508,32.92
-22489373,6.8925,152.7417,31.7
-22585948,4.6842,-160.3625,30.78
-22585479,-9.745,46.5142,30.78
-22607576,-26.5117,-105.285,29.87
-22696980,21.9625,89.9625,28.96
-22696734,21.7283,89.2567,28.96
-22697085,21.9483,89.9625,28.96
-22696727,26.6325,-78.2283,28.96
-22698481,5.3317,132.225,28.96
-22696985,21.9625,89.9642,28.96
-22698471,-11.4233,-151.8258,28.96
-22699063,-5.5133,127.555,28.96
-22696949,21.9692,89.965,28.96
-22698005,3.01,131.1233,28.96
-22699250,43.9717,-59.7642,28.04
-22720396,24.47,131.185,27.74
-22719876,5.925,153.1167,27.74
-22720182,9.7675,140.525,27.74
-22721182,36.0142,-75.6675,27.74
-22720426,19.33,-81.2,27.74
-22777206,-20.78,-138.5483,26.82
-22777248,-8.0642,178.375,26.82
-22776690,6.4117,-162.3533,26.82
-22779008,-6.6925,71.3908,26.82
-22779301,77.4908,82.25,26.82
-22777128,17.4117,-83.9017,26.82
-22776425,5.8758,-162.0817,26.82
-22803841,27.0183,-80.1117,26.21
-22820937,-10.395,-161.025,25.91
-22830673,25.69,-79.3067,25.91
-22881748,8.7267,167.74,24.99
-22881951,-7.3167,72.4833,24.99
-22881749,8.7258,167.7392,24.99
-22881751,4.6783,168.6825,24.99
-22881740,28.2108,-177.3858,24.99
-22928091,8.6383,170.9975,24.0
-22968038,-7.1317,56.285,23.77
-22968056,6.22,160.6925,23.77
-22967920,-17.0508,42.7225,23.77
-22968134,6.665,159.7508,23.77
-22968100,-9.9975,-150.2308,23.77
-22968156,8.1267,140.405,23.77
-22968052,3.8533,154.9708,23.77
-22968076,-4.6775,-174.5358,23.77
-22968077,-11.8242,96.8225,23.77
-22968078,-12.1725,96.8333,23.77
-22977912,-5.6467,176.065,23.0
-23000080,-9.0258,-157.8842,22.86
-23000217,9.2625,169.9492,22.86
-22999912,3.8433,-159.2475,22.86
-23000081,-18.0575,-163.19,22.86
-23000112,0.845,172.9775,22.86
-23000120,-0.3767,-160.0167,22.86
-23000093,-11.0533,-171.0675,22.86
-23000094,-11.0508,-171.07,22.86
-23000104,-9.0275,-158.005,22.86
-23000219,7.2817,168.7508,22.86
-23000233,-5.46,159.4408,22.86
-23000113,0.9325,173.035,22.86
-23000153,-11.05,-171.0775,22.86
-23000095,-11.05,-171.0708,22.86
-22999986,-3.2808,154.7142,22.86
-23046171,-14.1917,-141.1825,22.0
-23083030,79.5633,76.865,21.95
-23078662,-15.7358,-142.1292,21.95
-23080800,8.5692,149.6875,21.95
-23078913,-20.7058,-143.0442,21.95
-23077998,-4.7792,157.0267,21.95
-23083592,-5.1775,117.8842,21.95
-23078918,-20.7075,-143.0433,21.95
-23069647,5.6358,168.0917,21.95
-23077997,-4.7783,157.0275,21.95
-23069336,5.7867,157.3442,21.95
-23093858,10.2833,-109.2083,21.03
-23152946,-7.2017,177.1483,20.73
-23136664,-14.4383,-146.2233,20.73
-23144451,-13.2733,-163.1992,20.73
-23152794,-7.2042,177.1475,20.73
-23149046,-16.7192,59.5667,20.73
-23136177,-10.1225,51.1608,20.73
-23120473,-23.9392,-130.7517,20.73
-23146463,-9.2308,51.0342,20.73
-23157348,-9.3417,-171.1942,20.73
-23152625,-7.2008,177.1475,20.73
-23158478,-9.3758,-171.2692,20.73
-23161584,-9.3358,-171.1992,20.73
-23155320,7.1258,171.5692,20.73
-23140690,10.815,73.6825,20.73
-23115868,7.245,171.6408,20.73
-23158403,9.2133,165.5267,20.73
-23158400,9.2158,165.525,20.73
-23111241,10.0492,168.995,20.73
-23139489,10.8058,73.6683,20.73
-23140806,10.8167,73.6783,20.73
-23140983,10.8167,73.6933,20.73
-23139702,10.8175,73.665,20.73
-23137592,3.4725,72.8342,20.73
-23137529,3.4733,72.8392,20.73
-23150919,5.9517,169.425,20.73
-23141518,6.2408,171.9342,20.73
-23142876,6.9608,73.2092,20.73
-23155303,7.1258,171.5675,20.73
-23152143,9.1417,165.6475,20.73
-23152621,7.0917,171.6992,20.73
-23150806,7.1083,171.6908,20.73
-23173004,7.6208,155.1592,20.0
-23182339,-11.5617,-165.4108,19.81
-23176116,7.3817,147.0367,19.81
-23181553,16.7358,-169.5233,19.81
-23193960,-14.4042,-144.8617,19.81
-23184325,-2.6667,176.845,19.81
-23181690,-1.3308,176.4342,19.81
-23179837,-10.8925,-165.8733,19.81
-23182243,57.5958,-13.6875,19.81
-23186409,2.7733,73.425,19.81
-23182744,-11.5642,-165.4133,19.81
-23182690,1.8842,172.8242,19.81
-23184446,-2.6208,176.8067,19.81
-23184627,-2.625,176.8133,19.81
-23190926,-8.5575,-172.4675,19.81
-23191082,-8.5567,-172.4692,19.81
-23184092,-2.665,176.845,19.81
-23190819,-7.0117,52.725,19.81
-23181681,-1.335,176.4375,19.81
-23287189,11.1233,72.7225,18.9
-23296665,11.3808,167.5133,18.9
-23296577,11.2967,167.4683,18.9
-23287595,5.9408,73.4233,18.9
-23296881,11.1433,166.29,18.9
-23294880,-10.3967,56.6192,18.9
-23296877,11.1417,166.2908,18.9
-23294635,8.285,73.0633,18.9
-23294162,7.3733,143.8333,18.9
-23296628,-21.8117,-154.7083,18.9
-23288445,0.1817,173.6333,18.9
-23288397,0.1825,173.635,18.9
-23307721,-21.8342,-138.7833,18.0
-23307716,-21.8333,-138.7825,18.0
-23349712,11.2075,169.7633,17.98
-23338719,-6.1075,177.3425,17.98
-23351918,3.3825,173.0067,17.98
-23350620,3.3125,172.9717,17.98
-23338707,-6.1108,177.3358,17.98
-23338718,-6.1117,177.3392,17.98
-23338710,-6.1117,177.3367,17.98
-23341322,8.2975,137.4883,17.98
-23351623,-16.1175,-146.365,17.98
-23338862,11.5217,165.2933,17.98
-23337794,4.1817,73.5108,17.98
-23351557,-16.1433,-146.3958,17.98
-23353280,-17.3433,-138.3533,17.98
-23342866,29.3475,140.865,17.98
-23352670,-17.3292,-138.3442,17.98
-23350135,-19.9025,-144.9325,17.98
-23350010,16.9483,112.3342,17.98
-23367145,1.0358,154.8,16.76
-23366158,1.035,154.7983,16.76
-23378549,8.565,151.92,16.76
-23367557,1.0458,154.8067,16.76
-23381900,1.0842,154.8058,16.76
-23379807,-0.5792,174.3458,16.76
-23378301,-0.5658,174.3092,16.76
-23378503,-0.5608,174.3042,16.76
-23367182,1.0433,154.8058,16.76
-23375471,-11.5167,47.3792,16.76
-23377759,-14.8683,-148.6458,16.76
-23375907,-16.5175,-143.8167,16.76
-23367209,1.0375,154.8017,16.76
-23378728,-15.5067,-145.5883,16.76
-23378850,31.4383,140.0508,16.76
-23367136,-4.455,-171.2608,16.76
-23378595,-14.8675,-148.6483,16.76
-23384593,-4.5158,-172.2208,16.76
-23384605,-4.5175,-172.2225,16.76
-23378310,10.025,166.0242,16.76
-23378739,10.0167,166.025,16.76
-23381480,-18.145,-142.2242,16.76
-23366384,1.0333,154.7958,16.76
-23373534,-4.4617,-171.2575,16.76
-23383021,-10.7908,179.4725,16.76
-23375436,-5.865,55.3842,16.76
-23379459,12.1892,170.1075,16.76
-23374997,-5.8642,55.3858,16.76
-23383195,-17.4767,-143.4375,16.76
