id,latitude,longitude,elevation,isolation
3492105,-2.5642,150.1617,960.12,207810.7
3492139,31.9758,13.32,959.82,387564.1
3591465,66.7317,109.3892,944.88,331767.4
3617565,-15.8717,-57.2175,940.92,221696.4
3647041,18.3367,32.7408,935.74,271344.8
3652117,52.8933,172.98,934.82,325230.0
3719035,-11.6533,166.8742,922.93,253841.4
3758626,53.08,70.1883,915.92,449040.0
3764093,22.6508,-12.5742,915.01,648727.7
3769811,39.4633,-31.22,914.1,236571.5
3769812,-24.9933,120.49,914.1,212458.1
3780378,58.4225,104.835,911.96,248536.9
3790272,-40.3092,-9.9467,910.13,406451.9
3799507,69.965,109.6158,908.0,337834.0
3813089,-4.645,55.4392,904.95,1107810.9
3813090,63.1267,97.79,904.95,208653.2
3830797,7.1,5.0825,900.99,320415.8
3835151,-6.4033,-50.3325,899.77,641825.0
3916188,62.2967,-7.0133,882.09,446574.0
3920921,-37.8492,77.5483,880.87,1408888.9
3925783,-4.4142,12.7642,879.96,209840.9
3925784,53.9158,-62.0017,879.96,201087.3
3931159,32.6392,21.84,878.74,337637.4
3948737,-31.58,159.0825,875.08,602221.3
3961365,8.6342,20.0825,871.73,236338.0
3969839,69.2425,-121.54,869.9,484568.4
4013321,-0.7342,-73.0875,860.15,271068.7
4018441,-7.9517,-14.3425,858.93,1798164.3
4027160,-7.1217,128.6733,856.79,222093.6
4054185,3.5775,-53.5192,851.0,277721.1
4091364,-1.0358,-53.9017,842.77,451327.0
4096443,57.6683,-105.275,841.86,394219.8
4096444,57.6667,-105.2775,841.86,394086.0
4096445,57.6658,-105.28,841.86,393944.5
4096446,-25.9017,-56.16,841.86,258918.9
4112476,35.1675,-93.645,839.11,601471.1
4130572,24.2342,141.4633,834.85,647004.6
4143907,51.47,-100.7208,831.8,356193.4
4156902,53.15,-107.4742,830.58,219049.0
4166194,53.4142,-102.3058,828.14,241660.6
4184626,-13.7742,143.3217,823.87,301355.8
4189368,-15.9617,-5.7033,822.96,1291848.8
4243147,48.8333,-58.4842,811.99,447140.3
4342432,20.5708,-12.8092,794.92,229857.2
4375036,6.8733,158.2283,790.96,1317638.3
4430687,-54.405,3.3475,779.98,1851159.4
4441731,16.355,145.6567,777.85,266367.4
4462921,-35.525,173.5108,773.89,201163.1
4512175,-72.1742,-99.2983,764.74,207894.6
4518081,-8.4633,-55.6025,763.83,452146.1
4518082,58.5433,100.1292,763.83,201904.4
4518083,58.5425,100.13,763.83,201799.7
4523950,28.6675,11.6567,762.91,210883.8
4530081,75.3692,-115.0825,762.0,652058.7
4586907,14.98,6.2142,751.94,322560.7
4614381,3.8025,43.825,746.76,238216.6
4614382,3.8008,43.8217,746.76,237803.2
4703324,13.1583,93.0058,732.13,555630.9
4710198,54.9442,166.34,730.91,238881.9
4723628,-8.5825,-48.6567,728.78,231874.9
4756132,71.1358,-122.9533,723.9,202780.5
4802153,-2.14,146.94,718.11,291570.1
4908779,-51.6917,-58.8342,705.0,507908.1
4908780,-50.8958,166.0217,705.0,442982.0
4928975,26.685,-4.8592,701.95,262763.6
4936202,47.8975,-90.5608,701.34,703439.6
4958113,-29.4658,117.2983,697.99,286643.4
4983790,22.7875,-83.3683,693.72,333329.1
4983791,16.0667,11.385,693.72,248873.1
4990518,47.3167,-80.7492,693.12,397732.9
4997319,-30.36,119.6725,691.9,249773.8
5010683,-20.5075,-29.325,690.07,1147226.2
5024808,-19.1908,128.835,687.93,216751.4
5039063,-6.54,-46.2567,685.8,313021.4
5039064,-6.5392,-46.2575,685.8,312993.0
5039065,0.0867,-70.8625,685.8,263785.6
5039066,61.6367,-72.7417,685.8,245893.8
5039067,61.6367,-72.7392,685.8,245790.9
5141158,74.0275,96.2383,671.78,316873.6
5171996,-81.6533,-148.8392,667.82,246329.6
5179070,-1.8575,105.84,666.9,230257.8
5185903,18.0767,-11.3892,665.99,274935.9
5193204,46.9917,-83.9842,665.07,246634.9
5261391,-15.855,-173.7125,655.93,269568.5
5284634,-21.2342,-159.7633,652.88,994847.5
5284635,65.935,-109.7408,652.88,297880.1
5284636,13.8208,9.3917,652.88,263153.6
5299904,71.8583,-112.5892,650.75,374394.3
5299905,71.8583,-112.5975,650.75,374106.8
5299906,71.8567,-112.6025,650.75,373910.6
5307552,48.47,58.4883,649.83,422719.0
5452841,-27.5992,-144.3758,633.07,1185267.6
5452856,70.1117,-84.36,632.76,231917.7
5461642,-32.8825,121.1625,631.85,308810.0
5489356,5.3108,162.9933,629.11,552322.8
5516871,66.0992,-90.4042,625.75,512805.2
5535586,7.1517,93.8258,623.93,211585.7
5544557,-10.3917,-57.9708,622.71,293758.9
5562381,80.8008,58.495,620.88,494117.4
5651883,64.83,-83.6025,611.12,343430.2
5651884,47.2317,-95.5033,611.12,213883.7
5672298,-20.8875,139.8842,608.99,389584.7
5709507,0.1542,23.2775,604.72,209111.3
5728690,70.6942,-93.7425,602.89,317194.9
5780766,25.3925,29.6617,597.71,258056.4
5819717,-33.4458,123.4758,594.06,224643.5
5986318,45.6492,-78.2575,577.9,216732.2
6016436,5.525,-87.0808,574.85,515422.1
6016437,-38.0092,-65.605,574.85,212811.4
6026623,-1.44,5.6325,573.94,201204.1
6127285,8.6675,106.5783,564.79,252980.0
6211445,-52.5708,169.1658,558.09,282153.9
6276856,-13.0425,133.0808,551.99,598132.4
6276857,-13.0417,133.08,551.99,598114.3
6338787,16.8608,-3.6967,546.81,203548.6
6372142,3.1658,106.2192,543.76,225336.2
6407862,68.2983,-85.2783,540.72,202128.9
6420887,37.5717,-90.7292,540.11,238431.8
6469681,74.4275,19.2033,536.14,252817.8
6469693,44.0725,52.5608,535.84,416704.2
6506108,72.1092,140.8633,532.79,230769.4
6592145,24.4275,124.1833,526.08,235395.7
6616519,-14.2708,-178.1392,523.95,322113.7
6616520,43.0283,-89.8525,523.95,210387.7
6655612,44.3658,-85.6783,520.9,259618.8
6724801,-29.2675,-177.9075,516.03,981752.3
6748504,-34.3808,-54.6733,513.89,484085.0
6841642,60.665,-173.0883,507.49,310383.7
6841654,-27.0858,-109.38,506.88,2831322.0
7014725,14.145,145.1875,495.0,248956.5
7072845,-23.1292,-134.9717,491.03,1066684.6
7108793,73.2375,-94.6817,488.9,230336.4
7279708,-26.36,-79.8983,479.15,810137.8
7394903,40.37,-83.72,472.14,272597.7
7414191,64.6017,50.3467,470.92,387655.5
7519044,57.345,-76.475,464.82,267925.4
7655310,42.14,60.4217,457.81,221335.4
7764387,5.2242,48.1817,451.71,228462.7
7806261,60.5342,-1.4458,449.88,210650.7
7903781,23.9358,69.8233,444.7,208679.4
7945703,7.3408,151.6233,442.87,725749.6
8086569,-23.8575,-147.6483,437.08,528260.4
8150676,-18.6208,137.5025,433.73,246746.0
8172995,-54.7058,158.82,433.12,641513.7
8173011,48.5208,0.0275,432.82,237944.9
8399921,16.5767,-7.2358,423.98,266866.0
8544118,-28.4883,136.0225,418.8,277171.8
8596851,63.0733,32.6242,416.97,332169.2
8622796,73.1067,82.79,415.75,246602.4
8649592,76.6525,148.5883,414.83,481198.8
9241992,-19.6983,63.4458,395.94,599180.7
9241993,-22.75,143.29,395.94,205041.1
9402031,-22.4583,-151.3467,390.14,217368.9
9470608,48.4167,-3.88,387.1,224480.1
9664786,57.5075,14.5,378.87,249507.5
9708085,53.4317,49.8317,376.73,209814.3
9772032,-10.1467,142.3208,373.99,275534.4
9772033,75.1367,140.0258,373.99,254841.9
9899870,30.4833,140.3033,368.81,225006.3
9970620,-49.6842,178.7808,366.06,738493.0
10017874,48.2283,38.9158,363.93,374139.6
10064916,-10.4833,105.5808,361.8,372792.1
10218692,57.2883,33.9517,355.7,646863.5
10218693,76.785,158.1025,355.7,232944.6
10267832,53.8525,27.0625,353.87,396312.9
10267833,53.8517,27.0608,353.87,396198.7
10267834,53.8508,27.0642,353.87,396155.6
10267835,50.5683,45.14,353.87,279372.4
10461435,-25.0708,-130.11,346.86,538999.8
10514023,13.345,-81.3658,344.73,293837.2
10540724,63.4117,37.0108,343.81,221931.2
10771863,56.8508,29.3833,335.89,241520.9
10939004,54.2233,18.1242,329.79,344958.4
11246854,-29.0117,167.9425,319.13,744305.4
11655280,59.8358,44.61,303.89,470321.2
11712094,4.0017,-81.6075,302.06,361372.7
11712102,67.0983,48.9458,301.75,203048.9
11931081,-44.1242,-176.5833,294.74,693587.8
12123206,56.6033,-169.6783,288.95,340886.0
12179228,18.3625,-114.6983,286.82,390820.7
12353062,51.1192,37.2667,280.72,202103.7
12448361,63.3133,82.3092,277.98,300744.8
12527749,23.0625,-161.9275,275.23,224648.6
12778004,63.4058,45.565,265.79,238594.3
13069249,-12.4975,177.0675,255.12,485434.4
13069266,44.735,58.2075,254.81,213621.5
13140561,29.8958,-89.9983,251.76,463986.4
13195603,54.3025,-84.4867,249.94,252004.9
13195604,54.3008,-84.4883,249.94,251822.1
13195605,54.3017,-84.4892,249.94,251817.7
13412713,7.59,134.5883,242.01,865610.3
13620684,-23.7617,34.9833,234.7,289907.8
13765648,-22.3942,172.0858,229.82,331605.3
13974251,-3.86,-32.4217,223.11,404275.2
14327699,-15.5825,-175.6258,211.84,203024.2
15638697,-21.9283,-157.9292,175.87,201866.0
15710375,9.535,138.105,174.04,439245.1
16265064,56.665,74.9575,159.72,293200.7
16649629,-13.275,-176.2067,150.88,229050.3
17153235,14.84,-17.0,139.9,440034.5
17918947,-18.8425,-159.7867,124.05,262103.3
18805356,-15.81,-148.2683,105.77,223887.8
19308201,56.405,143.3858,95.71,224854.7
19357140,-19.0808,-169.9408,94.79,423353.6
19406247,28.5983,-81.7292,94.49,342599.4
19406248,28.6492,-81.7333,94.49,337592.3
19884724,23.575,-164.7,84.12,289190.4
20029206,-0.8617,169.5408,81.08,994392.5
20029222,-19.9925,-158.1175,80.77,213156.5
20029223,-19.9958,-158.1167,80.77,212780.9
20234119,32.3175,-64.7333,76.81,1136061.8
20420372,-47.7617,179.0408,73.15,209453.0
20745257,25.9492,131.2942,66.75,290503.2
20845158,-0.5292,166.9125,64.92,293370.4
20895884,24.2392,-75.3742,63.7,338404.4
21573177,19.7458,-79.7342,50.9,213259.9
21573178,19.7467,-79.7317,50.9,212992.4
21814365,0.5342,72.9975,45.72,966769.1
22196014,6.68,149.2975,37.8,261056.2
22280032,-5.7733,53.3125,35.97,253925.9
22323318,-5.2908,71.7408,34.75,659051.1
22517331,4.6842,-160.3625,30.78,1655250.2
22517332,-9.745,46.5142,30.78,340650.3
22582303,-26.5117,-105.285,29.87,397511.2
22643611,-11.4233,-151.8258,28.96,556579.5
22643612,5.3317,132.225,28.96,273780.7
22643613,3.01,131.1233,28.96,266671.1
22692248,9.7675,140.525,27.74,256670.8
22743182,-8.0642,178.375,26.82,509153.3
22743183,-20.78,-138.5483,26.82,446040.2
22743184,6.4117,-162.3533,26.82,289391.6
22743185,5.8758,-162.0817,26.82,229105.6
22795043,-10.395,-161.025,25.91,943284.6
22846076,28.2108,-177.3858,24.99,1217084.5
22846077,8.7267,167.74,24.99,641443.6
22846078,8.7258,167.7392,24.99,641314.4
22846079,4.6783,168.6825,24.99,605014.6
22898151,-12.1725,96.8333,23.77,948597.9
22898152,-11.8242,96.8225,23.77,919958.1
22898153,-4.6775,-174.5358,23.77,869039.4
22898154,-7.1317,56.285,23.77,270392.2
22898155,6.22,160.6925,23.77,266060.2
22898156,3.8533,154.9708,23.77,245711.8
22898157,-9.9975,-150.2308,23.77,234608.1
22955722,-0.3767,-160.0167,22.86,559360.5
22955723,0.9325,173.035,22.86,435956.8
22955724,0.845,172.9775,22.86,425915.4
22955725,-18.0575,-163.19,22.86,369244.7
22955726,-9.0258,-157.8842,22.86,367647.5
22955727,-9.0275,-158.005,22.86,354925.8
22955728,-11.05,-171.0708,22.86,298913.3
22955729,-11.0508,-171.07,22.86,298870.9
22955730,-11.0533,-171.0675,22.86,298746.1
22955731,-11.05,-171.0775,22.86,298588.3
22955732,9.2625,169.9492,22.86,250042.5
22955733,-5.46,159.4408,22.86,238994.4
23014717,-15.7358,-142.1292,21.95,652516.5
23014718,-14.1917,-141.1825,21.95,487282.0
23014719,-14.1908,-141.1833,21.95,487257.2
23014720,-14.1892,-141.1817,21.95,487004.2
23014721,-20.7058,-143.0442,21.95,468286.6
23014722,-20.7075,-143.0433,21.95,468194.0
23014723,-5.6467,176.065,21.95,352231.0
23014724,-5.6458,176.0658,21.95,352208.5
23014725,-4.7783,157.0275,21.95,209338.1
23014726,-4.7792,157.0267,21.95,209224.1
23077123,10.2833,-109.2083,21.03,952960.0
23077127,6.9608,73.2092,20.73,429544.8
23077128,-13.2733,-163.1992,20.73,392621.5
23077129,-16.7192,59.5667,20.73,390083.0
23077130,-9.2308,51.0342,20.73,357783.9
23077131,3.4733,72.8392,20.73,325305.4
23077132,3.4725,72.8342,20.73,325244.4
23077133,-10.1225,51.1608,20.73,289305.5
23077134,-14.4383,-146.2233,20.73,265005.8
23077135,6.2408,171.9342,20.73,254782.5
23077136,10.8058,73.6683,20.73,213648.1
23077137,10.8175,73.665,20.73,213131.7
23077138,10.8167,73.6783,20.73,212046.2
23077139,10.815,73.6825,20.73,211805.0
23077140,10.8167,73.6933,20.73,210765.4
23149737,16.7358,-169.5233,19.81,849898.3
23149738,-1.335,176.4375,19.81,454272.2
23149739,-1.3308,176.4342,19.81,453713.4
23149740,-10.8925,-165.8733,19.81,392567.1
23149741,-2.6208,176.8067,19.81,344464.5
23149742,-2.625,176.8133,19.81,344194.8
23149743,-2.665,176.845,19.81,340778.8
23149744,-2.6667,176.845,19.81,340600.5
23149745,-11.5642,-165.4133,19.81,306110.7
23149746,-11.5617,-165.4108,19.81,306069.0
23149747,57.5958,-13.6875,19.81,301513.8
23149748,7.6208,155.1592,19.81,275966.3
23149749,7.3817,147.0367,19.81,235993.7
23216783,-10.3967,56.6192,18.9,362020.9
23216784,7.3733,143.8333,18.9,353661.3
23216785,7.2583,144.45,18.9,285941.1
23216786,7.2483,144.455,18.9,285446.3
23216787,7.2458,144.4558,18.9,285371.2
23216788,11.1433,166.29,18.9,225790.2
23216789,11.1417,166.2908,18.9,225584.6
23216790,11.3808,167.5133,18.9,219009.0
23216791,11.2967,167.4683,18.9,216648.4
23216792,-21.8117,-154.7083,18.9,215399.9
23287129,-17.3292,-138.3442,17.98,382329.3
23287130,-17.3433,-138.3533,17.98,380709.7
23287131,16.9483,112.3342,17.98,272362.9
23342162,9.8442,160.8,16.76,366473.8
23342163,-4.4617,-171.2575,16.76,362292.3
23342164,-4.455,-171.2608,16.76,361976.7
23342165,1.0333,154.7958,16.76,309499.2
23342166,1.035,154.7983,16.76,309299.0
23342167,1.0358,154.8,16.76,309196.3
23342168,1.0375,154.8017,16.76,309001.8
23342169,1.0433,154.8058,16.76,308331.9
23342170,1.0458,154.8067,16.76,308050.7
23342171,1.0842,154.8058,16.76,303823.8
23342172,-18.145,-142.2242,16.76,265868.9
23342173,-4.5158,-172.2208,16.76,255226.5
23342174,-4.5175,-172.2225,16.76,255028.5
23342175,-10.7908,179.4725,16.76,241858.4
23342176,-17.4767,-143.4375,16.76,236847.8
23398577,2.0067,-157.3967,15.85,288658.7
23398578,-14.8275,-138.7942,15.85,266655.3
23398579,-18.5708,-136.2975,15.85,256567.6
23398580,-18.5692,-136.2967,15.85,256545.6
23398581,11.4567,162.0892,15.85,227391.3
23398582,-21.3292,-136.53,15.85,215519.6
23398583,-21.3317,-136.5358,15.85,215012.8
23398584,-21.335,-136.5542,15.85,213282.0
23398585,-21.3425,-136.5567,15.85,213262.3
23398586,-23.1325,-137.1242,15.85,211329.1
23459637,25.7775,-171.7275,15.24,595947.3
23459668,-16.9442,149.2,14.94,320325.8
23459669,-16.5117,-154.645,14.94,253316.3
23459670,-16.51,-154.6442,14.94,253223.8
23459671,-15.825,-154.5167,14.94,249765.1
23525017,19.2983,166.6467,13.72,856326.7
23525018,10.3767,114.3675,13.72,372540.3
23660147,-5.6267,-155.9,11.89,429677.4
23660148,-5.6592,-155.8742,11.89,428114.3
23660149,-5.64,-155.9117,11.89,427746.3
23660150,-5.6317,-155.9275,11.89,427628.0
23660151,-5.655,-155.8917,11.89,427486.4
23660152,14.7192,168.9183,11.89,307937.1
23660153,26.06,-173.9608,11.89,225925.2
23735923,24.285,153.9758,10.97,1017528.1
23735924,0.1933,-176.4858,10.97,578262.6
23735925,-3.9883,-154.8983,10.97,214133.8
23917133,20.4192,136.11,8.84,675849.3
23917134,20.4258,136.1083,8.84,675223.1
23917135,-17.4033,155.8708,8.84,595639.2
23917136,-19.8667,158.3075,8.84,511619.6
23917137,-15.89,54.525,8.84,437463.4
23917138,-15.8883,54.5217,8.84,437089.2
23917139,-15.8875,54.5192,8.84,436813.1
23917140,-23.25,155.5417,8.84,281939.4
23917141,7.3733,113.845,8.84,232093.0
23917142,7.3742,113.8467,8.84,231991.5
24007429,-24.6808,-124.7725,7.92,357718.6
24007430,-24.675,-124.7758,7.92,357338.3
24007431,-24.6742,-124.7783,7.92,357079.7
24007432,-24.6742,-124.7883,7.92,356069.9
24007433,-24.675,-124.7925,7.92,355655.3
24007434,-20.93,154.4042,7.92,282440.7
24007435,-21.6592,153.77,7.92,253542.2
24102811,20.6992,116.73,6.71,245255.6
24102812,20.7,116.725,6.71,244970.4
24274508,-17.2742,119.36,4.88,257244.9
24274509,8.6458,111.9192,4.88,254276.1
24274510,8.6433,111.92,4.88,254046.8
24274511,8.6458,111.9217,4.88,254046.3
24341692,24.9575,-115.7675,3.96,279136.3
24341693,24.9583,-115.765,3.96,278931.8
24341694,24.9608,-115.765,3.96,278690.7
24341695,24.9625,-115.7642,3.96,278488.7
