latitude,longitude,jut_m,jut_height_m,jut_angle_deg,jut_base_latitude,jut_base_longitude,dominance_m,dominance_base_latitude,dominance_base_longitude,elevation_m,prominence_m,key_col_latitude,key_col_longitude
-29.5978,-69.4583,718.5332155,2649.080789,15.7379897,-29.59215087,-69.55503434,4463.353903,-29.58703047,-68.55790438,6103.5,1533.61,-29.7761,-69.5275
53.1264,-168.6953,718.2381012,1627.645995,26.18520514,53.10657452,-168.7320062,2077.409737,53.09121333,-168.7678489,2080.47,2080.47,53.5406,-168.422
-72.14,68.74,717.4388033,1202.74479,36.6197289,-72.13483559,68.7846211,1244.332414,-72.09009949,68.72290684,1274.17,1142.89,-72.2728,68.4153
56.2189,-159.2975,717.291462,1722.317849,24.61184113,56.25265431,-159.3010431,2451.150823,56.30143283,-158.9234812,2504.6,2491.49,55.6358,-161.3628
16.5978,120.8989,716.3072654,1658.992208,25.58010215,16.60272447,120.8668751,2703.480329,16.51352176,120.4391872,2922.57,2922.57,18.3744,122.1169
23.0267,102.8825,715.2413094,1524.941015,27.97127463,23.00483784,102.8673318,2719.189871,23.17515842,102.9489887,2958.25,1257.62,22.9892,103.0356
75.5311,-21.8475,715.1568578,1765.302908,23.89855288,75.55870741,-21.75612723,1765.302908,75.55870741,-21.75612723,1766.44,1337,75.6417,-22.3881
17.1625,54.8542,714.6644155,1373.419793,31.35599681,17.15168494,54.87196313,1815.774254,16.98998819,54.91400429,1848.96,1041.6,17.2622,54.1436
54.3533,108.4425,714.1531418,1707.072961,24.73042912,54.35568193,108.4994991,1707.072961,54.35568193,108.4994991,2182.52,901.74,54.5544,108.5592
46.8867,10.8675,713.2964222,1747.821103,24.08591723,46.85430015,10.8866739,3366.762141,46.63951296,11.15670747,3738.25,2229.71,46.8342,10.5103
36.7753,44.9189,712.7378111,1561.052443,27.16633042,36.75040916,44.90524489,2991.745423,36.67090825,44.3967086,3609.69,1562.67,37.0225,44.9006
49.72,-125.6525,711.8873646,1547.488948,27.38887756,49.72792091,-125.6128725,2012.737303,49.60664835,-125.9960938,2080.55,906.29,49.6456,-125.7339
70.2964,-52.7008,711.7306321,2025.414249,20.57297126,70.2685287,-52.81726464,2032.200207,70.27257112,-52.82804443,2037.73,1606,70.3175,-52.3139
56.52,-123.7058,711.5794308,1111.564438,39.80377415,56.53104222,-123.7140137,1723.40337,56.35533175,-123.9519774,2434.95,1015.19,56.6608,-123.6917
32.53,78.3956,711.5314837,1048.182645,42.75181058,32.53551384,78.40584728,4316.096637,31.56991475,77.8275119,6653.4,1770.16,32.7572,77.4206
28.8533,93.1994,711.2255366,1687.60311,24.92561208,28.83858712,93.16633521,5061.795585,28.40820427,93.81608666,6138.23,1446.78,28.725,92.0519
-14.6564,-69.2297,711.1009021,4626.882981,8.840769013,-14.58318893,-68.96430221,4904.067871,-14.53117648,-68.69965853,6040.66,1561.43,-14.4667,-69.6411
-33.1061,19.1458,710.7564166,1417.695305,30.08911618,-33.12091297,19.12647084,2010.844249,-32.95193986,18.77882283,2070.97,1181.2,-33.2033,19.2419
-71.7867,168.7508,710.7478451,1745.074692,24.03457978,-71.7710179,168.851464,4030.682454,-71.52658631,169.5130732,4153.54,2638.93,-71.8064,166.4783
52.2317,94.7105,709.9647174,1895.418828,21.9976633,52.2714108,94.73398521,2016.476919,52.1722368,94.46880254,2732.23,1119.56,52.0461,94.9433
41.7039,21.4039,708.0364381,1334.169819,32.05238395,41.68835844,21.41879178,2308.033473,41.77729166,21.71873926,2535.96,1670.28,41.5033,21.2875
-13.9081,-70.4164,706.4881057,3111.519734,13.12378672,-13.7986902,-70.46862099,5119.314338,-13.39956871,-70.31824301,5803.8,1144.05,-13.96,-70.3264
57.3464,-124.0928,706.3756456,1693.037216,24.6594464,57.331248,-124.1475291,2030.799486,57.19057183,-124.901036,2977.14,2254.73,54.3983,-126.0392
-5.7858,145.0325,706.274498,2937.394208,13.91266036,-5.68043531,145.0518582,4289.920434,-5.533830256,145.2237958,4474.72,2936.32,-4.8747,141.8906
17.5575,-96.4783,706.202961,2368.982062,17.34375879,17.62087501,-96.45113294,3077.90121,17.76936653,-96.2888972,3217.55,755.29,17.3122,-96.3633
55.975,114.4383,706.0135541,1124.615508,38.8866833,55.98512255,114.4497714,2417.662707,56.17430775,114.4934295,2871.98,1911.01,52.4278,111.4472
-8.1281,114.0547,705.0821038,1820.938414,22.78089041,-8.148197227,114.0885473,3170.359594,-8.26946979,114.3502266,3273.92,3011.83,-7.9486,113.2367
27.8942,103.2369,704.8011916,3504.47772,11.60213797,28.02794741,103.3230471,3566.504534,28.0463494,103.4293293,4067.58,1928.14,28.0586,102.8894
0.8089,127.3331,704.7165281,1516.048647,27.69971715,0.8335183098,127.3242349,1720.998046,0.8057603676,127.2951295,1722.53,1722.53,0.4522,127.2364
-53.6647,-72.7186,704.4874029,1211.783373,35.54654652,-53.6493935,-72.71512785,1298.373605,-53.649663,-72.67120023,1305.32,1305.32,-55.2339,-70.2272
-2.7325,134.5844,703.8747062,1952.345031,21.13261505,-2.728930612,134.6296941,2187.751508,-2.763695414,134.5100385,2191.77,1998.84,-2.0822,134.0711
34.7975,99.4625,703.5979473,1791.912947,23.11960668,34.7971124,99.41672313,3030.069208,35.03911854,100.2389511,6309.25,1984.67,35.0764,98.4445
-2.5067,140.5255,703.3219792,1785.469428,23.19828029,-2.543787832,140.5197678,1988.260826,-2.44784776,140.5413273,1996.93,1873.39,-2.5189,140.4019
-3.3917,102.3425,703.2252668,1720.83125,24.12033448,-3.420184224,102.3229527,2436.041999,-3.570831697,102.284415,2488.68,1538.95,-3.3636,102.4717
-24.9322,-66.3903,703.1201732,1996.709661,20.61822728,-24.95307108,-66.43752098,4533.189281,-25.16246837,-65.43500112,6345.32,2118.72,-26.0956,-67.6728
-71.3606,-63.4275,702.6055492,1091.165811,40.0835178,-71.37216591,-63.42969192,2750.475266,-71.65324876,-62.11536682,3125.06,1225.42,-70.4253,-64.8989
-2.4075,120.5419,702.4445921,2429.302094,16.80736759,-2.404728626,120.4696401,2970.986771,-2.610352995,120.5531834,3020.15,1593.73,-2.1781,120.3795
36.3294,83.0425,702.0805289,2549.385296,15.98538115,36.3849745,82.97108556,4365.986878,37.02771909,82.90182545,6286.42,1231.31,36.2592,82.92
57.1314,-156.9828,701.3684322,1762.048846,23.45579542,57.16758843,-156.9920135,2090.350613,57.05143626,-156.7818078,2111.23,2035.85,57.8003,-155.6989
-4.4339,35.4014,701.0290032,1081.372282,40.4118363,-4.430788918,35.41256762,2152.437514,-4.120061661,35.7068557,3394.07,2024.16,-3.475,35.6708
57.9269,-126.8486,700.7431424,1298.146426,32.67021909,57.93995991,-126.8727597,1819.6995,58.19301533,-127.0482007,2711.64,1701.71,57.9478,-126.2119
-73.9661,162.635,700.6144665,2794.899099,14.51752518,-74.055254,162.5002851,3478.916395,-74.38565436,163.3656322,3752.65,1435.52,-73.0822,155.4128
54.6225,110.4572,698.3279715,926.4139972,48.9203537,54.62814095,110.4649231,2268.868367,54.54001622,110.596167,2793.97,1674.68,55.345,112.2411
38.2669,47.8367,698.2701413,2146.0766,18.98802665,38.3210236,47.85674958,4205.956358,38.45072686,48.77340199,4805.46,3274.67,36.8642,45.1728
31.6978,85.062,695.794766,985.4084504,44.91830425,31.69422811,85.05168508,2200.193191,32.0976615,84.91181739,6782.6,1876.18,31.6481,86.7942
42.6681,1.3969,694.8056365,1915.866759,21.26356236,42.70893444,1.420676592,2667.333084,43.0991626,1.389145725,3118.48,1249.94,42.7125,0.9567
39.2031,97.0855,694.5955351,2552.612448,15.78995989,39.17154851,96.9893854,3072.131231,39.96494057,97.42165471,5358.21,1184.24,38.4725,98.8656
-39.2964,174.0633,693.4093479,1511.500328,27.30684236,-39.27131839,174.0739996,2450.539935,-39.10773518,173.9591949,2489.8,2282.76,-39.2425,174.4667
59.9411,-133.9003,691.4749542,1390.554665,29.81925569,59.94365215,-133.8572509,1434.461572,59.9115823,-134.0744635,2096.28,1400.65,60.2967,-134.0844
18.0469,-76.5789,690.7204762,1510.568138,27.21035966,18.06850552,-76.56270204,2233.677364,17.93645317,-76.66214555,2251.85,2251.85,19.6342,-73.2278
58.3522,-155.0925,689.8349115,2009.200695,20.08037296,58.3832785,-155.0193132,2314.019435,58.50886298,-155.1389688,2359.3,2244.41,59.41,-154.2717
-3.5492,29.0597,689.3557862,2031.329602,19.83799974,-3.537414368,29.10908927,2474.235049,-3.57164018,29.14627952,3256.99,399.42,-3.4347,29.0181
19.1911,42.0683,689.0538505,1503.890313,27.2697879,19.16912141,42.05318369,2386.755556,19.02278585,41.6793947,2717.36,515.9,18.9983,42.1219
-15.8211,-71.88,688.3091332,1397.388924,29.50951205,-15.83337431,-71.89909825,5429.669886,-16.28262179,-72.44536377,6286.96,1996.4,-15.1528,-71.5506
62.4458,-127.2483,687.1234982,1283.867111,32.35736078,62.44752634,-127.2090889,1970.083187,62.28967888,-127.6611995,2657.57,685.14,62.5125,-127.2992
40.7072,74.3539,686.9482007,2318.758422,17.23292239,40.66778245,74.28258013,3315.630355,40.76749544,73.44930287,4884.03,889.91,40.5267,74.7886
58.0817,-124.4686,686.8850836,966.7112432,45.27870623,58.08952941,-124.4753359,2092.776934,58.2690128,-123.845527,2922.61,1542,57.6822,-124.5675
1.7569,37.1617,686.7525643,1207.510921,34.6619936,1.758423726,37.17721816,1945.399194,1.920659467,37.41787683,2606.41,1253.17,1.9986,36.7817
-44.3911,-72.3797,685.6175812,1264.352218,32.83815626,-44.37338988,-72.38230204,2181.063424,-44.36368807,-72.56016846,2203.83,1646.37,-44.5542,-72.1933
-9.9322,34.5197,685.4708247,1891.993058,21.24157078,-9.968094161,34.49439956,2002.74556,-9.978334955,34.49062664,2485.21,800.38,-9.8497,34.4981
-4.0794,145.0381,685.3648478,1555.950881,26.13449478,-4.091688369,145.0638173,1756.790729,-4.108666528,145.0710937,1741.8,1741.8,-5,146
54.8142,-127.3453,684.4290674,1610.719987,25.14567564,54.84131117,-127.3193122,2184.144472,55.09328861,-127.8194942,2535.16,1550.75,54.8717,-127.6375
15.5572,-86.8761,684.3745091,1366.862762,30.0456602,15.5360649,-86.87437336,2431.203952,15.67970552,-86.99241199,2460.84,1738.22,15.0494,-87.2578
38.3825,41.5428,683.9003229,1800.615623,22.32220661,38.38112089,41.49263495,2292.158717,38.15582342,41.51096059,2970.33,1334.43,38.5975,41.8347
76.92,16.14,683.7137684,851.7123281,53.39370773,76.92404334,16.12925339,1398.519044,76.95153179,16.2084848,1376.22,1231.93,77.0564,16.8564
32.9633,50.5122,683.7122567,1284.925406,32.14763507,32.975868,50.5285189,2512.631163,32.26763623,49.75695591,3893.55,1489.21,32.9719,50.6397
-8.9064,125.4933,682.5869019,1929.634411,20.71617895,-8.947518167,125.5140398,2865.974263,-9.186829358,125.5954271,2951.92,2951.92,-8,122
56.0686,115.8617,681.8345338,1860.185745,21.5024556,56.07936929,115.7885192,1875.60019,56.14593446,115.8335248,2362.53,1592.62,55.8228,116.3122
24.9778,-106.5067,680.942058,1863.709111,21.43031065,24.99882827,-106.4655517,2668.795563,24.89480336,-106.9533369,2999.79,645.77,25.0503,-106.4856
-71.4486,-67.1642,680.8538125,1130.231788,37.04211772,-71.45975165,-67.14117134,1898.038996,-71.4721484,-67.58961033,1920.62,896.56,-71.3947,-66.9828
0.5775,120.2053,680.8185305,1747.10065,22.93488685,0.5562083816,120.2357188,2850.634246,0.5753424972,120.0562354,2875.64,2558.74,-0.0503,119.938
33.5331,57.2281,680.0859334,1351.763282,30.20598527,33.52482847,57.20524725,2242.836544,33.42080356,56.92254743,2939.54,1848.51,30.8444,59.9717
48.09,153.2006,679.959303,1412.075823,28.78548907,48.11203138,153.2118848,1412.404088,48.11364834,153.1647232,1416,1416,48.5294,153.3175
-4.2617,138.6819,678.5718147,3255.013392,12.03269051,-4.399527546,138.6810062,4518.096935,-4.649079532,138.8065907,4714.63,1234.24,-4.0925,137.6708
22.0586,-159.4975,677.4565402,923.3291499,47.19838971,22.06403224,-159.4913063,1562.91192,22.0360048,-159.3643744,1598.68,1598.68,0,0
28.6544,35.3047,674.1893752,1159.471887,35.55347011,28.64220193,35.29355233,2320.2475,28.81198352,34.83352508,2482.06,1525.34,23.5728,40.3425
64.9922,-165.3294,673.8355961,964.1342842,44.33899555,64.99648249,-165.3106711,1413.037403,65.07733087,-165.2007173,1406.44,1302.67,65.4053,-160.8111
-4.0156,103.1281,673.076037,1861.952539,21.1916911,-3.973995596,103.1408688,3031.699496,-4.237561301,102.9503361,3154.84,2431.66,-3.5858,102.5081
61.8569,-127.5217,672.0276532,1411.902505,28.42272929,61.85032634,-127.4740021,2050.903686,61.97779728,-127.2551725,2687.25,1029.83,62.0733,-128.1278
17.5622,38.0056,671.7829547,1373.713582,29.27664547,17.54326057,37.99405625,2474.920113,17.63434974,37.69222231,2762.02,1423.44,17.1589,38.3031
-17.6661,-64.8422,671.3657563,2085.618257,18.77801984,-17.6109606,-64.8491199,3724.318575,-17.25118533,-64.84211304,4167.14,1296.07,-17.5733,-65.2833
-72.0297,3.1858,669.8568239,1004.802623,41.80942811,-72.02056988,3.199610349,1616.483805,-72.03404461,2.81531107,2722.19,701.59,-72.1425,3.1761
5.8711,-63.7603,669.7002721,1321.488349,30.44940345,5.890045213,-63.76790762,1462.423554,5.917264166,-63.81803361,1760.52,1363.51,5.2928,-62.8253
36.9531,22.3503,669.2836023,1253.234747,32.27916082,36.94013335,22.36579576,2380.378133,36.88084454,22.2394028,2400.44,2399.08,37.9186,23.0061
37.755,14.9953,668.8586151,3088.062997,12.50911188,37.72058966,15.1471138,3297.656708,37.73109995,15.20640261,3323.78,3323.78,38.4608,13.2292
54.4617,108.4847,666.9887399,1707.260426,22.9966804,54.45701189,108.5461217,1707.260426,54.45701189,108.5461217,2179.3,581.78,54.3869,108.4397
-16.5094,168.3433,666.617131,1331.69178,30.03832324,-16.50980572,168.3650263,1336.754885,-16.50279886,168.3642178,1338.02,1338.02,-16.4383,168.3994
28.8283,65.1947,666.1979683,1806.148,21.64472078,28.86930951,65.19764817,2225.788686,28.58768766,65.10359456,2970.99,1768.58,29.0453,65.5025
4.6897,101.2972,665.6953993,1363.455224,29.22506468,4.695106222,101.2759663,2155.167377,4.634200445,101.0978303,2180.24,606.25,4.6731,101.3442
68.2208,13.5733,665.533983,948.9055595,44.53703058,68.22953267,13.57191795,963.0041265,68.26160253,13.54119556,952.66,952.66,69,14
-3.3419,133.8586,665.1571188,1659.833096,23.62428198,-3.33475444,133.8252528,1659.943354,-3.335293429,133.8249833,1661.33,1325.97,-3.3183,134.6253
-1.1558,133.9794,664.9236232,2206.684557,17.53705056,-1.10953765,134.0222533,2930.43176,-1.088517072,134.0812726,2946.82,2775.07,-3.7656,135.0995
42.655,0.4353,664.8417723,1454.706123,27.19551058,42.66292722,0.4026273725,2836.784569,43.10597632,0.2611427153,3339.08,1104.84,42.6586,0.6861
64.7828,-134.3689,664.5928156,1089.168673,37.60277656,64.79563266,-134.3674041,1782.300328,65.03736931,-134.2402027,2403.99,938.78,64.5986,-134.1395
21.8183,35.66,664.0826697,1382.16229,28.71587391,21.81455662,35.68404999,1565.303804,22.11288712,35.95246659,1825.47,1254.37,20.1675,35.1572
22.7533,103.44,663.6859806,2492.773007,15.44088754,22.82212051,103.4871693,2863.21393,22.83020535,103.5938892,2993.31,894.34,22.5539,103.5747
8.8183,117.6753,663.5240378,1566.481471,25.06056541,8.84801778,117.6690524,2067.613328,8.686321029,117.6957324,2084.77,2084.77,11.5439,119.6205
37.0533,-3.3117,663.4028613,1637.076955,23.90593015,37.08404345,-3.327548505,3382.112048,36.7533736,-3.258557892,3472.3,3280.05,43.3408,1.8333
-8.5447,123.3844,663.0834483,1614.823074,24.24397488,-8.574807155,123.3726358,1622.780086,-8.583430982,123.3917699,1617.98,1617.98,-8.3603,123.4947
55.5436,-127.4861,662.9632969,1375.731138,28.80949458,55.52421045,-127.506072,2151.063344,55.44012814,-127.5987781,2414.83,1640.26,54.6356,-125.7478
50.7164,-122.5094,660.1427127,2640.388094,14.47853615,50.66010268,-122.3951072,2647.681151,50.70753373,-122.2730261,2905.06,1517.8,50.5975,-123.0192
13.4347,-88.2692,660.0149051,1760.779537,22.01457525,13.41648999,-88.23343455,2076.26682,13.34722988,-88.25634159,2116.08,1830.08,13.6047,-88.3247
48.2231,-115.6889,659.5157669,1023.7219,40.10821739,48.22117668,-115.6731037,1962.886729,48.44027578,-115.8364174,2665.48,1653.54,48.6839,-114.7757
55.9392,-127.4803,659.3906271,1335.494829,29.58686704,55.944622,-127.5165823,2183.521668,55.72767886,-127.6890588,2558.69,1767.83,56.0297,-126.7686
27.0342,-102.3919,659.2840665,1279.10579,31.02591725,27.01734272,-102.4018429,2233.239048,26.95643694,-102.1514824,3021.77,1892.39,27.1567,-102.9361
27.8592,35.7417,659.1425043,1502.355634,26.02347307,27.87514398,35.76722249,2221.718805,27.72422701,35.46080715,2299.13,1325.17,27.8306,35.8144
35.795,80.39,657.8551943,3342.014932,11.35245824,35.94273389,80.35887454,4299.628133,36.54208984,80.8539361,6813.51,1192.61,35.6642,80.4239
-0.6597,112.6886,657.378334,1202.635877,33.13506924,-0.6575952303,112.7049621,2172.832599,-0.5126071434,112.5448824,2310.88,2031.54,-0.4475,113.2664
32.3117,131.1011,657.2179019,1374.326035,28.56862819,32.30320951,131.125995,1624.313756,32.15741294,131.3588383,1717.84,763.62,32.3453,131.0889
-13.785,13.1814,657.1490259,1762.421792,21.89254512,-13.8234837,13.17198798,2095.125068,-13.74721673,12.53220784,2485.58,1611.48,-13.8678,13.3869
17.4108,122.0769,656.899628,1236.167949,32.10009498,17.41498115,122.094962,1830.536644,17.46914956,122.2086887,1849.61,1389.59,16.1294,121.7755
25.9561,-107.0478,655.9105098,2079.839856,18.38290256,25.90244362,-107.0662552,2712.797261,25.37342575,-107.2152857,3299.94,861.95,25.705,-106.2361
-24.72,-68.5367,654.9932706,2197.289195,17.34301125,-24.6781866,-68.58889626,4261.954514,-24.15752306,-69.6916681,6731.72,2342.14,-25.7828,-68.7528
68.5261,15.4517,654.2409984,1133.746061,35.24411585,68.52489873,15.49098889,1251.037649,68.5165444,15.53195206,1251.94,1251.94,68,15
52.3817,-174.1658,653.8283977,1526.88773,25.35400758,52.40534961,-174.1380675,1530.959805,52.40515648,-174.1352713,1542.4,1542.4,52.1194,-175.0758
6.4944,-72.2975,653.7934425,879.0290202,48.05336747,6.49586904,-72.29040438,4807.724715,6.81556598,-71.81195017,5336.45,3573.19,1.6283,-75.9803
54.2694,110.0622,653.6819652,915.4914253,45.56319038,54.27672001,110.0563694,2148.652141,54.20099203,110.249597,2656.93,831.69,54.3008,110.0039
39.5361,39.5408,652.8889629,1381.172187,28.21012015,39.55935122,39.54068567,2383.843694,39.1225005,39.52721094,3454.62,1503.9,39.5258,39.8914
-24.0631,-65.7458,652.5693774,3165.519701,11.89678083,-24.04729978,-65.59912333,4809.605913,-24.12626169,-64.84938939,5920.35,2158.24,-23.9928,-65.8489
45.3242,-116.5484,651.3530236,2407.34759,15.69811347,45.35914419,-116.6459792,2426.84317,45.47987776,-116.5586629,2871.22,1594.1,44.9885,-116.367
42.5436,85.3445,650.4602874,1576.823635,24.36279717,42.52217469,85.31380199,3556.071545,41.97941259,85.34856679,4812.65,1809.45,42.7931,85.8472
32.7589,62.0111,650.4210401,1055.777568,38.02889346,32.77078262,62.00791026,1497.655678,32.63441836,62.01895953,2187.54,1251.45,32.86,62.0964
31.4403,110.3072,649.8394575,2636.479157,14.26931568,31.35539706,110.2617242,2902.213954,31.22630915,110.2762769,3103.07,2276.22,33.0342,106.2325
-5.6353,-78.2131,648.5776074,1469.691087,26.18698303,-5.659145238,-78.20069013,3248.531738,-5.424684949,-78.45212858,3679.96,1320.01,-5.8381,-77.9897
41.7056,129.2397,648.3830683,1335.876498,29.03616195,41.69482631,129.2648654,2443.592564,41.57570971,129.6017336,2532.56,1134.73,41.8403,128.3147
-9.8086,-139.0719,647.4590009,1193.662978,32.84809284,-9.819872139,-139.0595743,1256.853892,-9.8516725,-139.075205,1253.91,1253.91,0,0
-2.7481,119.3683,647.2447249,1558.3312,24.54103061,-2.768276822,119.3453087,2956.205003,-2.523845233,119.3399188,3066.68,2137.59,-3.1631,119.9472
59.3881,146.9367,647.1742755,1277.505314,30.4371058,59.36862707,146.9403081,1277.50752,59.36862707,146.9411166,1289.81,1143.68,59.4581,146.58
44.3094,81.9803,647.1715666,2003.903232,18.84175538,44.35904978,82.00575595,3301.638075,44.57760989,82.22512455,3715.17,1482.39,44.2158,82.0194
-18.5072,-41.1706,646.8695131,943.9465441,43.25778367,-18.49967738,-41.1768837,1453.687254,-18.65975716,-41.12028984,1641.19,1235.68,-18.3281,-41.6636
40.3909,-111.6461,645.9033919,1840.573079,20.54391213,40.36702649,-111.6950942,2166.698449,40.33772794,-111.7639834,3581.1,1607.21,40.618,-111.304
38.535,22.6225,645.4611271,1539.161487,24.79412121,38.55224995,22.65388547,2430.074373,38.38597179,22.65388547,2452.26,1582,38.6286,22.3753
41.5703,73.6225,645.3723978,2199.621814,17.06171063,41.50995303,73.65277128,3347.324649,41.76974581,73.3083572,4331.04,1351.98,41.5475,73.1081
47.7669,15.8044,644.9624118,1537.196385,24.80748074,47.74147632,15.78150405,1743.204331,47.81774329,16.18170351,2073.25,1342.48,47.8872,15.685
41.0212,-114.0774,644.8812324,1523.631801,25.04011334,41.00060826,-114.0493988,1967.803377,41.00923209,-113.9534588,3266.24,1744.98,41.212,-114.1894
14.9133,-88.1147,644.6811633,2090.733689,17.95992076,14.91029848,-88.17441524,2632.654207,15.05016616,-87.95342968,2727.74,2081.59,14.7864,-87.9786
38.0278,37.4845,644.3717746,1803.690612,20.9315172,38.01056584,37.53349,2312.200947,37.76882919,37.88571943,3078.25,1551.14,38.4928,37.3325
-6.1106,29.7819,644.2644769,1287.688269,30.02159891,-6.107853722,29.76207465,1728.335627,-6.108123217,29.73135227,2500.73,1348.32,-6.6644,32.4222
24.3889,100.6886,644.0913477,1612.885077,23.53699574,24.35581419,100.6841562,2416.525514,24.46415102,100.5467139,3333.4,1335.57,25.3631,100.1492
25.4117,109.1794,643.4399739,1292.754073,29.84980299,25.41492791,109.2015325,1928.128009,25.34997972,109.4106603,2086.93,1380.41,25.7647,107.9572
-38.6961,-71.7306,643.3097344,1857.140513,20.26715744,-38.65067236,-71.73147261,2786.717282,-38.82018446,-72.24108687,3128.98,1830.36,-38.8336,-71.2681
-42.7992,-72.4453,643.1973031,1876.258301,20.04807604,-42.75399692,-72.43081106,2406.475753,-42.6224072,-72.49996985,2450.78,1521.74,-42.8356,-72.2464
72.1264,-24.9517,642.8101303,1231.501973,31.46465432,72.11456661,-24.99545215,2801.72879,72.14232455,-25.41128229,2820.75,2231.34,71.8875,-26.8797
-76.7992,-117.6592,642.6726476,1867.177997,20.132641,-76.79251051,-117.4612003,2104.375622,-76.67204643,-116.6985306,3645.81,1774.27,-76.8006,-118.8036
32.8083,95.81,640.6329858,933.4616241,43.33778501,32.80932034,95.7995668,1633.080232,32.61393677,95.84106897,5509.55,759.68,32.9281,95.7545
2.2494,113.718,640.1560894,1142.043518,34.09284863,2.244322464,113.7037091,1919.034106,2.482555677,113.5872874,2020.76,1554.22,2.0403,113.8878
3.9358,-74.1106,640.0712416,3203.148265,11.52676476,3.832993044,-74.01328327,3690.337713,3.612546473,-73.82194211,4242.63,1524.89,5.1036,-73.6692
-8.1961,119.0692,639.288655,1640.661829,22.93290413,-8.186734953,119.1030331,1913.447772,-8.236321956,119.0971042,1923.85,1923.85,-9,120
-3.3003,126.2197,638.4454602,1607.468267,23.40166337,-3.330981516,126.2333208,2679.258947,-3.185723934,126.2028679,2692.67,2692.67,-3.43,127.5075
73.6872,-55.7725,638.4118558,973.922108,40.95803419,73.68356409,-55.8054206,973.9400106,73.68464206,-55.80838505,974.02,729.98,73.6564,-55.5492
50.2797,90.12,637.0425699,1242.032269,30.85741782,50.26590846,90.0974322,2522.584838,50.94630593,90.28328214,3968.02,1683.63,50.0522,90.6058
18.7825,42.2281,636.8297063,1736.67769,21.5118864,18.78266617,42.18631402,2528.540785,18.73873855,41.86642394,2854.13,746.67,18.4558,42.4719
5.7661,-66.1917,636.4058422,1889.674119,19.68086007,5.798147559,-66.2273152,2252.968996,5.623245573,-66.12167333,2396.62,2028.84,6.1464,-65.7147
38.3008,29.9575,636.0803713,1575.426619,23.81289389,38.29649959,29.91703403,1771.370928,38.1318384,29.1920936,2442.6,1301.49,38.2394,30.1889
36.6758,-4.9961,635.3174198,1324.818249,28.65605676,36.65419959,-4.995180999,1875.961849,36.50004869,-4.935083706,1910.53,1459.11,37.1942,-4.7189
15.0939,39.3278,635.2987857,1856.773216,20.00804371,15.10595154,39.37359903,2745.4371,15.13047555,39.68729073,2864.18,495.71,14.8861,39.3206
42.3792,8.9458,635.2680948,2138.78601,17.27886982,42.39389527,8.864656025,2614.688842,42.55559202,8.786502596,2669.49,2669.49,43.2442,9.8564
-1.065,122.1908,635.2195252,2061.861953,17.94359238,-1.009285664,122.1758103,2529.541267,-0.9580816928,122.1073587,2548.46,2041.76,-1.6269,121.8558
38.9858,-114.3139,635.2048232,1727.240483,21.57735361,38.97454797,-114.3620126,2385.289603,39.12196151,-114.0049322,3981.6,2305.51,37.558,-113.185
35.1544,68.4764,634.8301973,1886.961437,19.65951129,35.14017901,68.4210729,3915.410364,35.60128425,68.67844023,4962.85,1046.26,35.1036,68.6014
38.004,-107.7924,634.5341263,1304.702082,29.10057008,38.01595573,-107.8143721,2311.203743,38.5301514,-107.9604382,4316.88,929.64,37.8986,-107.7122
22.6425,98.0739,633.542339,1224.850755,31.1473268,22.65233892,98.05712294,2145.008569,22.70246491,97.82724406,2671.92,1834.33,22.8986,98.2606
-33.6553,-78.8492,633.118818,895.4623243,44.9937871,-33.66286658,-78.84666865,899.1817466,-33.65747669,-78.86229934,901.09,901.09,0,0
-43.9367,-71.8944,632.0065016,1091.591465,35.37863204,-43.95001389,-71.89882875,2016.175952,-43.9990619,-72.2995672,2163.08,1105.16,-43.9508,-71.9558
42.4422,19.812,631.9174605,1793.05394,20.63572541,42.42138371,19.76166958,2581.280627,42.33460646,19.43396416,2676.02,2017.24,42.5536,20.8194
22.9522,104.5744,631.3444631,1375.039501,27.33204119,22.95066943,104.6004515,2401.802551,22.97815787,104.8014944,2574.09,1059.67,23.1058,104.4211
20.7456,36.8392,630.9475741,1437.597715,26.03309407,20.73084253,36.86271798,2089.680582,20.75752249,37.16589939,2180.78,1758.94,16.755,36.4211
-26.53,-67.0594,630.5759767,2416.160104,15.1283798,-26.52584148,-66.97004228,3743.72118,-27.62241495,-66.57684968,5996.71,1766.72,-25.2781,-66.5767
-5.4269,104.6747,630.5569745,1593.150405,23.31540914,-5.45944975,104.6675556,2095.077515,-5.508767259,104.6468045,2102.36,1388.67,-5.3272,104.6053
72.7042,-56.0825,630.5211851,1042.0153,37.23588117,72.71607852,-56.09297133,1048.583862,72.71634802,-56.09216284,1038.67,1038.67,72.3981,-55.5186
33.955,107.765,630.0696974,1860.25595,19.7977238,33.9790032,107.7151017,3213.084595,34.21150067,107.8899024,3761.37,2249.72,34.2464,106.9544
38.1367,20.6711,629.5865144,1432.933903,26.06361792,38.11728569,20.64857626,1619.733213,38.10920086,20.64210839,1621.02,1621.02,38.6319,20.5961
49.2242,-124.595,629.5412765,1268.048885,29.76636867,49.20760323,-124.6132158,1757.779879,49.23751713,-124.8161452,1749.41,1349.49,49.3022,-124.7481
66.4772,-179.4094,629.1216568,1185.945457,32.03796693,66.45902961,-179.4090108,1430.218761,66.33821967,-179.4080341,1450.56,1086.51,66.6831,178.3944
